ID	OPC	CUSPS
399	12.75	1
400	13.125	1
401	16.75	1
402	14.0	1
403	15.375	1
404	13.0	1
405	14.625	1
406	12.25	1
407	19.0	1
408	12.0	1
409	14.25	1
410	13.0	1
411	14.125	1
412	12.625	1
413	21.5	1
414	12.5	1
415	13.75	1
416	14.0	1
417	14.5	1
418	18.25	1
419	17.5	1
420	18.75	1
421	13.75	1
422	12.0	1
423	13.125	1
424	13.75	1
425	14.75	1
426	14.75	1
427	20.0	1
428	12.125	1
429	17.0	1
430	14.25	1
431	12.375	1
432	13.25	1
433	13.0	1
434	13.5	1
435	12.5	1
436	17.0	1
437	21.375	1
438	15.25	1
439	16.75	1
440	11.75	1
441	16.5	1
442	12.5	1
443	13.25	1
444	15.25	1
445	19.75	1
446	14.0	1
447	17.0	1
448	14.0	1
449	13.0	1
450	12.0	1
451	16.875	1
452	17.75	1
453	12.75	1
454	21.125	1
455	13.25	1
456	12.5	1
457	16.625	1
458	18.875	1
459	14.25	1
460	12.5	1
461	18.0	1
462	13.5	1
463	13.0	1
464	14.0	1
465	16.75	1
466	15.625	1
467	14.5	1
468	14.0	1
469	13.5	1
470	14.5	1
471	15.5	1
472	13.0	1
473	13.5	1
474	12.5	1
475	14.125	1
476	14.75	1
477	18.25	1
478	14.125	1
479	14.0	1
480	13.75	1
481	11.875	1
482	19.625	1
483	12.5	1
484	16.75	1
485	15.75	1
486	11.5	1
487	16.5	1
488	14.25	1
489	18.5	1
490	15.0	1
491	14.25	1
492	11.375	1
493	13.375	1
494	14.0	1
495	14.75	1
496	12.75	1
497	13.5	1
498	14.75	1
499	13.25	1
500	14.25	1
501	18.5	1
502	12.5	1
503	12.75	1
504	14.125	1
505	12.25	1
506	12.875	1
507	12.625	1
508	14.75	1
509	12.5	1
510	12.5	1
511	16.75	1
512	11.5	1
513	13.125	1
514	12.25	1
515	11.5	1
516	15.5	1
517	11.75	1
518	15.25	1
519	12.5	1
520	12.0	1
521	12.75	1
522	12.75	1
523	19.5	1
524	12.375	1
525	22.0	1
526	12.875	1
527	13.375	1
528	13.75	1
529	15.25	1
530	15.625	1
531	15.0	1
532	13.0	1
533	13.875	1
534	12.0	1
535	12.5	1
536	13.5	1
537	14.5	1
538	17.5	1
539	11.25	1
540	14.0	1
541	16.625	1
542	12.25	1
543	14.0	1
544	12.75	1
545	16.75	1
546	13.0	1
547	13.25	1
548	12.5	1
549	13.25	1
550	12.25	1
551	12.5	1
552	12.0	1
553	15.25	1
554	13.25	1
555	17.25	1
556	13.375	1
557	12.5	1
558	12.0	1
559	15.25	1
560	11.75	1
561	13.125	1
562	16.5	1
563	14.5	1
564	12.0	1
565	20.0	1
566	13.125	1
567	18.25	1
568	16.75	1
569	16.125	1
570	13.0	1
571	14.75	1
572	13.75	1
573	13.5	1
574	16.625	1
575	13.5	1
576	12.75	1
577	13.625	1
578	16.5	1
579	18.25	1
580	12.75	1
581	15.0	1
582	12.625	1
583	14.5	1
584	12.75	1
585	13.0	1
586	18.75	1
587	16.25	1
588	10.75	1
589	14.75	1
590	12.5	1
591	15.0	1
592	16.25	1
593	13.25	1
594	13.75	1
595	12.0	1
596	16.75	1
597	14.0	1
598	15.875	1
599	12.25	1
600	12.5	1
601	16.75	1
602	18.125	1
603	12.75	1
604	19.5	1
605	16.0	1
606	13.875	1
607	14.25	1
608	13.0	1
609	13.75	1
610	16.75	1
611	16.5	1
612	12.5	1
613	11.25	1
614	16.125	1
615	12.25	1
616	11.75	1
617	11.875	1
618	14.5	1
619	11.75	1
620	15.75	1
621	16.0	1
622	18.75	1
623	12.75	1
624	12.5	1
625	12.0	1
626	14.0	1
627	12.75	1
628	13.0	1
629	13.5	1
630	16.25	1
631	18.625	1
632	13.5	1
633	13.25	1
634	12.375	1
635	12.25	1
636	19.625	1
637	19.0	1
638	13.75	1
639	17.75	1
640	13.25	1
641	14.25	1
642	18.25	1
643	13.0	1
644	14.75	1
645	18.75	1
646	13.5	1
647	11.5	1
648	13.75	1
649	13.0	1
650	16.75	1
651	14.5	1
652	13.75	1
653	20.75	1
654	13.5	1
655	12.0	1
656	16.75	1
657	18.0	1
658	14.625	1
659	13.75	1
660	12.75	1
661	10.5	1
662	14.75	1
663	17.25	1
664	15.375	1
665	18.25	1
666	12.5	1
667	14.75	1
668	16.375	1
669	11.5	1
670	12.75	1
671	16.5	1
672	12.5	1
673	14.25	1
674	12.5	1
675	14.75	1
676	11.75	1
677	13.75	1
678	14.75	1
679	14.75	1
680	15.25	1
681	11.25	1
682	13.25	1
683	15.0	1
684	13.75	1
685	13.25	1
686	13.875	1
687	13.25	1
688	13.25	1
689	14.0	1
690	15.75	1
691	13.25	1
692	12.25	1
693	16.5	1
694	16.5	1
695	12.875	1
696	12.25	1
697	12.5	1
698	13.75	1
699	14.5	1
700	13.0	1
701	13.0	1
702	19.0	1
703	12.625	1
704	16.0	1
705	13.25	1
706	11.125	1
707	14.75	1
708	14.5	1
709	12.25	1
710	15.75	1
711	16.75	1
712	17.0	1
713	13.0	1
714	12.75	1
715	20.5	1
716	19.25	1
717	14.75	1
718	21.0	1
719	13.75	1
720	14.375	1
721	16.5	1
722	32.25	1
723	12.75	1
724	12.75	1
725	17.75	1
726	12.875	1
727	12.75	1
728	18.875	1
729	16.25	1
730	17.0	1
731	13.25	1
732	11.5	1
733	17.5	1
734	17.0	1
735	17.25	1
736	13.25	1
737	17.125	1
738	13.875	1
739	21.625	1
740	12.875	1
741	12.125	1
742	19.0	1
743	14.25	1
744	13.5	1
745	14.0	1
746	16.5	1
747	12.0	1
748	17.5	1
749	17.0	1
750	11.75	1
751	13.5	1
752	13.75	1
753	17.5	1
754	17.75	1
755	11.25	1
756	15.75	1
757	13.25	1
758	15.875	1
759	16.0	1
760	15.5	1
761	12.5	1
762	16.5	1
763	16.0	1
764	14.375	1
765	14.5	1
766	16.75	1
767	13.625	1
768	15.5	1
769	13.125	1
