ID	OPC	CUSPS
438	33.5	3
440	49.125	3
441	259.5	1
442	69.0	1
443	153.25	1
444	60.125	2
445	77.25	5
446	44.25	3
447	206.75	1
448	21.0	1
449	234.5	6
450	175.0	6
451	79.0	5
452	36.0	1
453	96.25	4
454	88.0	1
455	42.5	3
456	266.75	10
457	25.75	1
458	80.75	1
459	87.25	1
460	69.875	3
461	149.875	5
462	62.25	4
463	131.875	7
464	231.0	8
465	22.0	3
466	224.125	8
467	46.0	3
468	63.0	4
469	18.75	1
470	38.75	3
473	48.875	3
474	34.25	3
475	142.25	5
476	231.5	9
477	81.125	5
478	72.5	4
479	171.25	1
480	128.25	5
481	30.875	1
482	82.25	4
483	110.875	7
484	174.5	7
485	91.25	1
486	60.5	1
487	70.5	3
488	45.625	1
489	21.375	1
490	148.375	9
492	102.5	7
493	71.5	7
494	259.0	8
495	115.875	3
496	49.0	4
498	35.75	3
499	31.5	3
500	39.25	3
501	145.0	7
502	360.5	11
503	52.625	3
504	199.5	7
505	35.0	2
506	101.625	4
507	46.875	2
508	144.0	6
509	111.25	5
510	115.875	5
511	128.25	3
512	35.25	1
513	80.875	1
514	246.25	12
515	24.875	1
516	273.125	4
517	21.0	1
518	277.875	6
519	122.375	5
520	94.75	4
521	249.125	3
522	21.75	2
523	34.75	3
524	129.375	5
525	33.25	3
526	18.25	1
527	99.375	4
528	172.375	6
529	226.125	5
530	49.25	1
531	34.25	1
532	108.0	3
533	262.25	8
534	102.0	2
535	25.75	1
536	94.25	5
537	45.625	3
538	76.5	4
539	173.875	6
540	60.375	5
541	233.875	8
542	113.375	8
543	85.5	6
544	39.25	3
545	56.5	5
546	109.875	4
547	170.625	6
548	26.25	1
549	71.875	5
551	36.5	3
552	141.0	4
553	208.5	4
554	43.25	3
555	20.375	3
556	92.625	6
557	49.0	3
558	120.625	7
559	82.5	1
560	75.5	3
561	50.5	4
562	43.625	3
563	175.375	5
564	30.75	1
565	82.5	5
566	61.375	3
567	199.375	3
568	65.375	6
569	190.25	5
570	24.5	1
571	117.625	5
572	118.5	6
573	28.0	3
574	60.5	5
575	157.125	2
576	102.125	7
577	81.125	4
578	117.75	4
579	30.75	4
580	205.25	4
581	144.5	5
582	91.375	3
583	22.0	1
584	97.25	7
585	231.5	10
586	33.75	1
587	188.5	9
588	181.25	7
589	111.75	4
590	305.75	9
591	65.875	5
592	31.625	3
593	40.5	3
594	52.125	3
595	90.25	1
596	43.5	3
597	105.5	4
598	66.75	3
599	269.25	9
600	40.0	3
601	31.625	1
602	35.625	3
603	175.375	3
604	31.25	3
605	27.875	1
606	121.875	5
607	69.125	4
608	95.0	4
609	175.625	5
610	30.25	1
611	162.75	7
612	99.0	6
613	184.0	3
614	98.375	5
615	27.75	2
616	110.125	6
618	73.125	4
620	23.375	1
621	58.625	3
623	52.875	3
624	77.875	5
625	17.0	1
626	27.5	1
627	120.0	5
628	83.5	4
629	177.875	4
630	47.5	3
631	65.125	4
632	143.625	5
633	78.5	5
634	51.0	3
635	161.75	3
636	18.75	1
637	22.25	1
638	61.875	1
640	85.375	4
641	118.75	5
642	55.25	3
643	106.375	6
644	95.75	3
646	88.0	4
647	21.5	1
648	253.25	1
649	46.25	3
650	104.5	5
651	145.75	4
652	472.75	1
653	49.125	3
654	52.0	4
656	40.375	3
657	165.25	9
658	153.25	7
659	71.0	2
660	62.25	4
662	111.75	6
663	131.5	4
664	22.25	2
665	30.0	1
666	136.5	5
667	32.0	2
668	163.875	8
669	54.75	3
670	91.375	3
671	88.5	5
672	47.375	3
673	46.375	3
674	86.25	4
675	180.25	2
676	27.5	2
677	263.75	3
678	71.625	4
679	121.625	5
680	141.125	5
681	53.875	3
682	47.25	3
683	52.5	4
684	40.75	1
685	32.75	1
686	124.0	7
687	85.75	6
688	173.625	2
689	81.125	4
690	299.0	7
691	205.75	2
692	21.75	1
693	88.0	3
694	333.625	7
695	207.625	7
696	32.125	3
697	43.0	3
698	48.25	4
699	166.5	6
700	345.75	6
701	41.5	3
702	42.625	3
703	101.5	6
704	79.375	4
705	35.75	3
706	94.625	6
707	60.125	4
708	135.75	6
709	131.375	4
710	92.625	6
711	115.375	5
712	24.75	3
713	20.75	1
714	29.625	1
715	63.125	3
716	150.25	5
717	136.5	6
718	156.0	5
720	28.25	1
721	23.125	1
722	164.25	5
724	138.0	7
725	435.125	5
726	317.875	9
727	206.75	9
729	128.75	4
730	213.75	6
731	197.625	3
732	24.75	1
733	31.75	3
734	82.25	7
735	216.75	6
736	23.375	1
737	203.25	6
738	77.0	3
739	59.5	3
740	212.75	5
741	23.25	1
742	84.0	5
743	42.125	4
744	122.375	3
745	30.5	2
746	213.875	3
747	246.75	3
748	67.0	5
749	91.25	4
751	46.5	4
752	78.875	4
753	21.25	3
754	32.125	1
755	221.5	8
756	28.5	1
757	27.875	2
758	288.0	3
759	285.375	5
760	34.0	3
761	27.75	3
762	67.75	5
763	152.25	7
764	60.875	6
765	151.375	7
766	110.875	7
767	71.5	4
768	182.125	5
770	123.25	4
771	52.0	3
772	24.25	1
773	116.75	5
774	57.875	5
775	66.75	4
776	235.375	1
777	102.5	5
778	66.25	4
779	70.75	4
781	54.875	3
782	21.0	1
783	345.5	11
784	87.25	1
785	24.5	3
786	92.75	1
787	237.75	2
788	116.125	5
789	290.75	8
790	91.5	7
791	44.5	3
792	113.625	6
793	134.875	6
794	109.125	4
795	315.0	10
797	51.625	4
798	331.875	1
799	48.0	5
800	27.0	3
801	101.375	6
802	59.125	5
803	347.375	11
804	132.25	5
805	60.75	3
806	303.75	8
807	45.5	3
808	141.25	5
809	245.25	7
810	22.0	2
811	151.0	5
812	195.875	6
813	38.5	3
814	94.375	1
815	384.75	8
816	108.25	4
817	107.5	7
818	68.375	1
819	65.25	3
820	243.375	7
821	136.25	5
822	368.75	9
823	68.25	3
824	322.625	3
825	235.375	2
826	155.5	7
827	52.625	3
828	43.25	3
829	79.0	4
830	72.5	4
831	36.5	1
832	105.25	6
833	404.375	2
834	91.25	7
835	354.0	9
836	232.0	5
837	38.0	3
838	125.875	4
839	207.75	3
840	169.5	3
841	60.625	4
842	97.75	3
843	212.125	8
844	46.25	4
845	321.375	1
846	38.5	3
848	18.75	1
850	86.875	5
851	99.75	3
852	57.75	3
853	60.625	3
854	125.125	4
855	40.25	3
856	106.375	3
857	24.25	3
859	46.25	3
861	55.375	3
862	47.25	3
863	100.5	4
864	61.875	3
865	45.625	1
866	130.5	4
867	58.25	1
868	150.625	6
869	71.25	1
870	49.5	3
871	47.75	3
872	65.0	4
873	42.75	4
874	77.625	3
875	49.75	3
876	176.5	3
877	25.0	3
878	55.625	4
880	103.625	5
881	23.0	1
882	218.875	8
883	117.0	3
884	83.75	1
885	268.625	3
886	110.625	4
887	110.0	6
888	199.875	7
889	81.375	7
890	26.5	3
891	120.125	4
892	32.375	1
893	21.25	3
894	129.25	5
895	71.5	1
897	119.25	7
898	38.625	3
899	40.875	3
900	81.875	6
901	86.875	3
902	26.125	2
903	25.5	1
904	47.875	3
905	63.25	3
906	135.625	4
907	294.125	1
908	73.0	4
909	96.5	1
910	115.875	2
911	100.75	2
912	26.5	1
913	85.375	1
914	110.0	5
915	197.625	6
916	70.25	2
917	116.0	6
918	93.375	4
919	43.125	2
920	88.625	5
921	40.75	3
922	119.25	6
923	47.0	4
925	156.375	7
926	106.125	1
927	130.25	10
928	83.625	4
929	199.875	4
930	117.75	4
931	510.75	1
932	106.875	5
933	94.25	9
934	162.0	6
937	99.0	7
938	482.0	4
939	78.125	5
940	24.75	1
941	286.875	11
942	69.125	4
943	101.5	5
944	341.625	7
946	90.25	4
947	32.75	4
948	35.75	1
949	24.0	1
950	222.5	9
951	75.0	7
952	55.25	3
953	42.125	3
954	128.0	7
955	65.75	4
956	169.875	1
957	28.75	3
958	379.25	8
959	22.25	1
960	21.5	1
961	64.25	3
962	106.875	5
963	173.875	2
964	119.5	3
965	90.625	3
966	28.0	2
967	105.25	4
968	177.125	7
969	49.375	3
970	38.875	3
971	305.375	9
972	31.625	3
973	37.75	3
974	36.875	3
975	39.75	3
976	108.375	5
977	71.125	3
978	111.125	6
979	23.0	1
980	106.75	6
981	59.625	1
982	136.875	5
983	44.5	3
984	259.75	1
986	19.25	1
987	75.625	5
988	32.0	2
989	161.125	4
990	111.25	3
991	25.875	1
992	52.375	3
993	23.25	1
994	163.0	3
995	110.75	3
996	147.125	7
997	97.25	5
998	96.0	6
999	81.25	4
1000	316.0	7
1001	74.875	4
1002	30.625	1
1003	201.875	3
1004	69.375	3
1006	430.875	4
1008	88.5	3
1009	54.375	4
1010	58.0	1
1011	50.375	1
1012	53.5	4
1013	67.625	3
1014	84.5	3
1015	157.875	6
1016	53.375	3
1017	226.625	5
1019	91.25	6
1020	72.625	3
1021	82.375	5
1022	80.25	3
1023	64.875	3
1024	292.25	1
1025	205.875	10
1026	175.125	2
1027	331.125	7
1028	95.25	1
1029	407.25	9
1030	85.25	4
1031	182.625	6
1032	117.75	3
1033	127.0	9
1034	75.5	7
1035	81.625	3
1036	25.25	1
1037	345.625	8
1038	102.875	6
1039	180.25	5
1040	63.375	4
1041	108.75	7
1042	245.625	8
1043	341.875	5
1044	103.625	5
1045	36.625	4
1046	79.25	3
1047	33.125	1
1048	20.125	1
1049	78.25	5
1050	42.375	3
1051	122.0	4
1053	22.5	1
1054	149.0	7
1055	122.0	5
1057	302.0	4
1058	70.125	3
1059	155.75	5
1060	59.5	1
1061	548.0	1
1062	104.75	4
1063	106.75	5
1064	321.5	1
1065	82.25	6
1066	57.125	1
1067	50.25	4
1068	26.0	1
1070	81.25	4
1071	27.5	1
1072	31.75	1
1073	79.0	1
1075	175.625	8
1076	289.25	4
1077	27.75	2
1078	194.875	3
1080	36.0	3
1081	23.75	3
1082	28.25	1
1083	33.75	3
1084	99.875	6
1085	177.5	7
1086	31.25	2
1087	90.5	6
1088	53.25	3
1089	334.125	7
1090	56.375	3
1092	144.75	7
1093	193.625	2
1094	24.625	1
1095	71.0	4
1096	41.375	3
1097	87.125	5
1098	45.625	5
1099	157.75	4
1100	24.5	1
1101	38.5	2
1102	77.5	4
1103	115.25	7
1104	128.125	6
1105	54.5	4
1106	44.25	3
1107	135.625	4
1108	28.0	3
1110	17.75	1
1111	62.75	4
1113	130.75	5
1114	77.75	1
1115	24.5	1
1116	52.875	4
1117	56.875	4
1118	283.0	3
1119	192.0	3
1120	218.625	7
1121	240.125	4
1122	81.375	4
1123	110.0	6
1124	215.625	6
1125	64.625	5
1126	122.5	2
1127	251.25	9
1128	136.875	8
1129	43.0	3
1130	164.625	4
1131	24.625	1
1132	21.25	1
1133	57.125	4
1134	130.375	6
1135	149.75	5
1136	101.125	1
1137	170.5	5
1138	87.0	5
1139	48.875	3
1140	82.5	1
1141	149.5	5
1142	92.125	5
1143	33.75	3
1144	308.25	10
1145	24.0	1
1146	110.0	5
1147	62.25	4
1149	87.75	5
1150	181.125	4
1151	22.375	1
1152	58.375	5
1153	70.25	6
1154	122.5	7
1155	102.25	5
1156	155.625	2
1157	23.875	3
1158	47.75	3
1159	32.375	3
1160	97.25	1
1161	61.5	4
1162	171.25	6
1163	23.0	1
1164	139.25	4
1165	80.5	1
1166	127.125	4
1167	233.875	7
1168	172.75	4
1169	20.875	1
1170	70.625	4
1171	19.75	1
1172	25.5	1
1173	100.75	5
1174	83.5	4
1175	115.25	5
1176	52.0	2
1177	204.625	7
1178	23.75	1
1179	153.125	3
1180	188.5	4
1181	41.75	3
1182	201.625	7
1183	75.5	3
1184	70.0	3
1185	37.0	2
1186	99.75	5
1187	87.125	5
1188	17.625	1
1189	50.375	3
1190	230.375	7
1191	85.5	1
1192	70.75	1
1194	41.25	3
1197	135.375	9
1198	146.25	2
1199	31.375	3
1200	39.875	3
1202	163.625	4
1203	22.375	2
1204	27.375	3
1206	41.625	3
1207	77.25	4
1208	166.125	6
1209	100.25	5
1210	108.125	5
1211	28.25	3
1212	99.5	5
1213	64.375	5
1214	84.75	7
1215	26.5	1
1216	86.25	6
1217	130.75	7
1218	131.5	8
1219	91.75	5
1220	60.75	5
1221	220.75	1
1222	81.5	3
1224	69.0	5
1225	84.375	2
1226	91.25	6
1227	44.25	1
1228	21.0	3
1229	248.875	1
1230	21.0	3
1231	154.375	5
1232	108.0	6
1233	233.25	7
1234	31.25	1
1235	108.25	3
1236	501.125	5
1237	29.5	3
1238	59.75	3
1239	142.75	5
1240	119.875	3
1242	84.625	1
1243	39.5	3
1244	65.0	3
1245	188.375	2
1246	290.25	7
1247	38.125	5
1248	46.0	1
1249	104.0	5
1250	241.5	6
1251	24.875	3
1252	27.75	3
1253	206.625	1
1254	102.625	4
1256	23.25	3
1257	211.625	5
1258	78.5	4
1259	53.5	4
1260	115.625	3
1261	46.25	3
1262	68.5	5
1263	22.5	2
1264	197.25	5
1265	19.75	1
1266	62.125	4
1267	45.375	3
1268	43.25	2
1269	64.5	5
1270	150.375	8
1271	238.875	10
1272	33.0	3
1273	74.0	6
1274	213.25	6
1275	91.875	4
1276	19.75	1
1277	165.75	7
1278	95.125	4
1279	46.375	3
1280	155.0	5
1281	39.625	4
1282	20.0	2
1283	62.5	3
1284	100.875	6
1285	45.75	3
1286	110.75	1
1287	46.0	3
1288	170.125	5
1289	141.125	6
1290	51.0	3
1292	86.75	5
1293	147.5	8
1294	23.125	1
1295	58.0	1
1297	36.5	3
1298	126.75	6
1299	120.375	5
1300	40.5	4
1301	43.75	4
1302	89.75	6
1303	83.25	7
1304	216.25	3
1305	118.875	3
1306	23.0	1
1307	58.625	3
1308	113.125	6
1309	34.5	3
1310	38.375	3
1311	23.0	2
1313	134.125	7
1314	175.0	7
1315	42.375	3
1316	116.25	5
1317	210.625	7
1318	26.25	3
1319	43.375	3
1320	97.0	4
1321	228.625	6
1322	124.75	5
1323	21.5	1
1324	40.625	3
1325	24.25	3
1327	25.5	3
1328	344.5	7
1329	217.625	1
1330	88.5	6
1331	145.875	3
1332	26.375	3
1333	27.0	1
1334	75.875	4
1336	31.0	1
1337	189.375	8
1338	25.25	1
1339	320.375	8
1340	31.25	3
1341	29.0	3
1342	80.5	5
1343	155.875	5
1344	240.0	8
1345	35.0	3
1346	33.0	1
1348	145.375	6
1349	158.75	3
1350	320.0	1
1351	119.625	5
1353	75.75	4
1354	39.25	3
1355	24.875	1
1356	50.25	3
1357	203.0	9
1358	23.875	2
1359	164.5	7
1360	91.5	4
1361	82.125	5
1362	100.25	5
1363	307.125	11
1364	231.625	9
1365	23.375	3
1366	133.75	6
1367	78.5	2
1368	43.0	3
1369	147.25	4
1370	147.125	3
1371	60.625	3
1372	204.125	5
1373	72.375	5
1374	44.25	3
1375	19.0	2
1376	61.0	3
1377	22.25	2
1378	98.625	4
1379	55.375	3
1380	59.75	4
1381	49.0	4
1382	54.375	3
1384	39.5	3
1385	78.125	3
1386	86.25	5
1387	115.25	5
1388	33.75	3
1389	181.75	8
1390	43.75	3
1392	31.5	3
1393	49.875	3
1394	35.25	2
1396	23.75	1
1397	34.125	3
1398	28.5	3
1399	215.875	9
1400	89.0	3
1401	92.0	3
1402	207.25	5
1403	228.875	9
1404	19.0	1
1405	26.25	3
1406	284.0	9
1407	98.375	6
1408	215.0	5
1409	134.5	6
1410	135.125	7
1411	54.625	3
1412	131.25	6
1413	99.75	3
1414	71.0	5
1415	68.75	1
1416	75.375	4
1417	32.5	3
1418	69.375	5
1419	62.625	5
1420	37.0	3
1421	171.25	6
1422	198.25	5
1423	114.875	4
1425	93.0	6
1426	184.5	6
1427	31.125	3
1428	248.0	3
1429	31.5	1
1430	67.875	2
1431	175.875	7
1432	213.125	3
1433	129.75	5
1434	87.5	1
1435	55.875	3
1436	92.125	3
1437	109.125	6
1438	233.25	10
1439	149.0	5
1440	35.625	4
1441	125.875	3
1442	192.375	6
1443	80.75	6
1444	337.0	7
1446	152.125	4
1447	66.25	1
1450	320.75	8
1451	62.0	1
1452	246.5	3
1453	126.375	5
1454	28.25	1
1455	31.25	3
1456	181.25	5
1457	39.5	3
1458	97.125	4
1459	97.75	3
1462	30.0	1
1463	23.0	1
1464	65.875	5
1465	76.75	5
1466	271.0	5
1467	149.125	9
1468	27.75	1
1469	34.0	3
1470	123.0	2
1471	81.75	2
1473	178.125	8
1475	36.75	1
1476	44.625	3
1477	40.25	2
1478	37.375	3
1479	128.75	2
1480	126.5	4
1481	27.625	3
1482	57.625	1
1483	68.125	4
1484	112.5	5
1485	108.75	5
1486	38.0	3
1487	169.25	1
1488	83.625	4
1489	315.25	6
1491	26.25	1
1492	44.75	3
1493	156.5	6
1494	26.25	2
1495	166.125	4
1496	51.875	1
1497	51.25	3
1498	89.875	6
1500	27.25	2
1501	41.25	3
1502	105.0	7
1503	104.875	5
1504	350.0	3
1506	77.625	1
1507	27.5	3
1508	47.625	4
1509	36.5	1
1510	203.25	5
1511	32.0	3
1512	23.0	1
1513	181.5	5
1514	152.25	6
1516	66.25	6
1517	263.25	6
1518	160.25	4
1519	339.375	1
1520	119.5	6
1521	140.875	7
1522	105.625	6
1523	117.0	7
1524	101.0	5
1525	92.25	4
1526	113.25	4
1527	39.75	3
1528	208.75	6
1529	48.75	3
1530	86.25	5
1531	22.25	3
1533	225.0	6
1534	151.0	4
1535	88.125	4
1536	116.75	3
1537	39.25	1
1539	106.0	7
1540	125.25	6
1541	167.625	6
1542	212.625	7
1543	22.75	1
1544	115.75	5
1545	197.25	5
1546	22.25	1
1547	116.375	4
1549	65.75	3
1550	18.75	1
1551	24.75	3
1552	54.5	3
1553	40.5	5
1554	20.0	1
1555	157.125	3
1556	42.25	2
1557	107.375	5
1558	61.5	1
1559	43.375	3
1560	155.5	6
1561	28.75	3
1563	37.75	1
1564	59.75	5
1565	16.25	2
1567	153.75	7
1568	56.25	4
1569	23.375	1
1570	110.25	6
1571	44.125	3
1572	44.75	3
1573	29.125	1
1574	62.875	3
1575	52.875	1
1576	109.75	5
1577	121.625	6
1578	126.75	6
1579	32.5	1
1580	56.0	5
1581	66.75	5
1582	84.25	5
1583	71.875	3
1584	132.25	8
1586	36.875	2
1587	207.75	5
1588	22.75	3
1589	67.5	4
1590	80.5	6
1591	34.75	2
1592	90.625	5
1594	84.0	5
1595	52.625	4
1596	29.625	1
1597	53.25	4
1598	83.5	4
1599	224.625	6
1600	182.75	4
1601	64.75	4
1602	79.875	6
1603	29.125	1
1604	60.5	1
1605	99.25	6
1606	182.5	4
1607	64.0	3
1608	136.25	3
1611	340.875	3
1612	35.125	1
1613	71.0	4
1614	56.5	3
1615	62.125	3
1616	222.5	6
1618	27.25	1
1619	91.0	6
1620	199.5	3
1621	39.0	3
1622	25.0	1
1623	79.375	5
1624	26.5	1
1625	111.75	5
1626	235.125	10
1627	52.875	1
1628	158.0	2
1629	30.25	2
1630	105.5	3
1631	175.5	6
1632	63.75	6
1633	74.875	5
1635	59.625	3
1636	62.875	4
1637	297.0	7
1638	106.25	7
1639	115.625	3
1640	44.75	3
1641	74.125	4
1642	67.75	1
1643	106.25	5
1644	112.875	5
1645	217.75	2
1646	124.25	4
1647	211.5	5
1648	36.0	3
1649	22.5	3
1650	90.375	3
1651	43.5	4
1652	41.5	2
1653	59.375	4
1654	36.75	3
1655	61.25	7
1656	44.75	3
1657	235.0	11
1658	79.5	5
1659	37.5	3
1661	24.5	3
1662	24.5	1
1663	49.875	3
1664	263.5	6
1665	24.375	2
1666	80.625	4
1667	28.0	2
1668	115.125	4
1669	97.5	3
1670	19.75	2
1671	133.875	5
1672	75.0	4
1673	99.375	2
1674	93.75	5
1675	46.125	3
1676	40.375	3
1677	37.125	4
1678	81.5	5
1679	145.0	6
1680	64.0	5
1681	77.75	4
1682	44.5	3
1683	387.125	7
1685	215.0	3
1686	173.25	3
1687	58.25	3
1688	24.375	1
1689	180.75	7
1690	408.875	8
1691	40.875	3
1692	48.875	3
1693	72.875	5
1694	51.0	3
1695	107.5	5
1696	59.5	4
1697	90.625	3
1698	196.375	2
1699	89.875	5
1700	60.5	3
1701	54.375	4
1702	80.5	2
1703	87.875	5
1704	137.5	5
1705	306.375	9
1706	200.0	7
1707	70.0	1
1708	23.25	3
1709	53.0	5
1710	226.125	2
1711	130.875	5
1712	71.875	2
1713	45.75	3
1714	25.5	2
1715	132.25	5
1716	316.625	9
1717	167.5	7
1718	81.375	2
1719	25.75	1
1720	110.625	5
1721	94.75	1
1722	41.125	4
1723	271.0	1
1724	27.0	3
1726	140.0	4
1727	22.75	3
1728	477.375	16
1729	244.0	7
1730	36.375	4
1731	97.5	5
1732	25.5	3
1733	212.875	5
1735	27.25	1
1736	93.25	4
1737	104.25	6
1738	136.0	8
1739	87.0	7
1740	89.25	3
1741	28.25	3
1742	308.875	12
1743	42.375	3
1744	61.0	3
1746	37.5	3
1747	69.375	4
1748	242.125	3
1749	31.75	3
1750	313.0	7
1751	315.0	4
1752	24.125	3
1753	94.0	8
1754	95.0	3
1756	66.0	3
1757	184.375	5
1758	260.625	12
1759	37.75	3
1760	88.25	6
1761	107.75	5
1762	30.75	2
1763	18.75	1
1765	38.5	3
1766	106.0	5
1767	273.75	6
1768	89.0	3
1769	446.5	8
1770	173.625	7
1771	96.625	5
1772	221.5	8
1773	20.25	1
1775	76.875	4
1776	125.375	9
1777	66.125	5
1778	333.0	3
1779	122.75	6
1780	21.5	3
1781	58.5	3
1782	114.625	4
1783	51.25	3
1784	90.0	4
1785	204.5	1
1786	101.625	6
1787	47.625	4
1788	89.875	3
