ID	OPC	CUSPS
439	23.25	1
440	22.25	1
441	22.0	2
442	26.25	3
443	16.25	1
444	47.0	1
445	15.75	1
446	52.25	1
447	30.125	3
448	43.5	4
449	33.5	1
450	15.875	2
451	18.5	1
452	78.0	3
453	16.0	1
454	39.125	1
455	31.375	1
456	48.5	4
457	40.0	2
458	21.0	3
459	14.75	1
460	35.0	3
461	32.25	2
462	25.25	1
463	35.25	1
464	46.0	1
465	25.5	3
466	22.5	1
467	35.125	2
468	26.25	3
469	25.5	3
470	32.75	2
471	17.75	1
472	27.875	1
473	50.75	1
474	19.0	2
475	25.5	1
476	25.125	1
477	44.25	1
478	23.25	1
479	29.25	2
480	20.625	1
481	36.625	2
482	14.875	1
483	35.25	1
484	17.625	2
485	42.75	1
486	45.0	1
487	21.125	3
488	39.625	2
489	30.375	2
490	30.625	2
491	66.875	3
492	26.0	3
493	30.75	3
494	20.5	1
495	17.0	2
496	17.75	1
497	16.5	1
498	19.75	3
499	19.875	1
500	16.75	2
501	18.75	1
502	35.75	3
503	37.5	3
504	15.5	1
505	54.0	3
506	24.75	1
507	26.75	1
508	28.375	3
509	27.5	2
510	23.875	1
511	56.25	4
512	25.25	2
513	20.875	3
514	18.5	1
515	18.5	3
516	45.125	2
517	21.375	1
518	31.25	1
519	50.625	3
520	26.5	3
521	30.375	2
522	28.375	1
523	17.75	1
524	15.5	1
525	19.75	1
526	60.25	3
527	22.125	3
528	39.5	1
529	18.75	1
530	51.5	1
531	23.25	1
532	17.625	1
533	33.125	1
534	15.25	1
535	30.25	3
536	37.25	2
537	60.75	1
538	23.0	1
539	19.0	1
540	17.25	1
541	26.375	3
542	15.75	1
543	64.25	1
544	18.0	1
545	22.25	3
546	27.375	1
547	23.625	3
548	23.0	3
549	35.25	1
550	16.125	1
551	22.875	1
552	19.0	1
553	81.0	1
554	19.75	1
555	39.125	2
556	19.25	1
557	27.25	2
558	21.75	2
559	24.25	2
560	22.375	3
561	20.375	3
562	25.5	2
563	27.0	1
564	22.75	2
565	19.625	1
566	50.75	3
567	17.0	1
568	17.0	1
569	71.25	2
570	27.625	1
571	23.25	3
572	20.5	3
573	30.25	3
574	15.25	1
575	22.0	1
576	30.5	3
577	80.5	1
578	31.5	2
579	31.375	1
580	19.5	1
581	35.5	3
582	20.5	2
583	43.75	1
584	27.0	2
585	38.625	3
586	22.75	1
587	49.0	3
588	18.625	1
589	36.0	4
590	21.75	3
591	52.75	4
592	47.5	1
593	15.5	1
594	19.75	3
595	148.75	2
596	16.75	1
597	91.25	2
598	33.5	1
599	21.0	3
600	20.625	2
601	40.875	3
602	53.0	3
603	27.875	2
604	30.875	1
605	23.5	1
606	34.625	1
607	20.875	3
608	25.125	2
609	21.75	3
610	94.5	1
611	40.5	2
612	29.0	1
613	35.75	1
614	28.75	1
615	19.875	1
616	30.5	1
617	35.0	1
618	33.625	3
619	19.5	2
620	17.5	1
621	31.375	3
622	29.75	2
623	31.5	1
624	26.375	1
625	17.75	1
626	28.75	2
627	32.5	1
628	17.5	2
629	40.375	1
630	28.0	1
631	21.0	2
632	20.5	2
633	18.75	1
634	19.125	1
635	16.0	1
636	18.25	1
637	19.25	1
638	21.25	2
639	35.375	1
640	19.25	3
641	32.375	1
642	32.25	3
643	30.0	3
644	15.875	1
645	35.5	1
646	21.125	1
647	25.25	2
648	39.25	2
649	14.75	1
650	31.75	1
651	45.125	3
652	21.5	3
653	31.875	2
654	28.75	4
655	31.25	1
656	16.25	3
657	32.25	1
658	27.25	3
659	20.0	3
660	24.5	1
661	35.875	2
662	17.25	1
663	29.125	2
664	33.125	2
665	41.75	2
666	13.25	1
667	48.75	3
668	45.375	3
669	21.0	1
670	17.5	1
671	39.75	3
672	18.75	1
673	36.5	2
674	37.0	1
675	87.75	1
676	33.0	3
677	40.75	1
678	16.75	1
679	27.75	1
680	42.25	4
681	85.25	2
682	62.125	2
683	24.25	2
684	25.625	1
685	20.75	1
686	21.5	2
687	34.75	1
688	25.625	3
689	22.75	1
690	18.5	1
691	37.875	2
692	25.75	1
693	64.75	2
694	34.375	1
695	21.0	1
696	15.75	1
697	33.625	4
698	17.0	1
699	18.25	3
700	28.5	1
701	24.0	1
702	61.25	1
703	26.875	1
704	34.375	2
705	19.5	1
706	30.75	1
707	44.0	2
708	86.25	1
709	36.125	1
710	26.5	1
711	17.75	1
712	17.25	1
713	18.0	1
714	18.75	2
715	36.875	1
716	25.0	2
717	23.75	2
718	108.5	2
719	14.375	1
720	22.375	3
721	72.0	1
722	37.75	1
723	27.375	3
724	35.25	2
725	29.0	1
726	46.0	3
727	129.0	1
728	18.25	2
729	16.875	2
730	16.25	1
731	20.25	2
732	16.5	1
733	29.75	3
734	24.125	2
735	39.625	2
736	18.25	1
737	20.125	2
738	16.75	1
739	19.75	2
740	29.5	1
741	18.5	1
742	55.375	1
743	18.5	3
744	53.0	3
745	46.375	2
746	42.25	1
747	26.375	2
748	29.0	2
749	18.25	2
750	19.5	3
751	25.625	1
752	21.75	1
753	35.25	1
754	61.0	1
755	16.0	1
756	31.0	1
757	18.75	1
758	43.75	4
759	18.875	1
760	45.25	4
761	26.25	1
762	39.0	3
763	31.5	1
764	25.5	1
765	31.25	2
766	128.0	2
767	88.25	1
768	52.5	2
769	37.0	2
770	23.75	1
771	16.375	2
772	28.0	4
773	25.875	3
774	38.0	3
775	19.75	3
776	22.5	3
777	25.25	1
778	19.5	2
779	25.625	2
780	34.625	2
781	22.375	2
782	48.25	1
783	16.75	2
784	35.25	2
785	22.0	1
786	50.25	1
787	17.5	1
788	15.5	1
789	24.875	1
790	54.0	1
791	33.875	3
792	63.25	1
793	16.5	1
794	28.375	1
795	27.0	1
796	24.875	2
797	49.25	1
798	19.125	2
799	23.0	1
800	16.75	1
801	48.25	1
802	21.0	1
803	25.5	1
804	19.75	1
805	26.625	1
806	30.0	1
807	19.875	2
808	27.0	3
809	21.875	1
810	45.125	1
811	24.25	2
812	29.25	1
813	80.875	2
814	26.25	2
815	109.0	1
816	52.625	5
817	23.875	2
818	24.5	1
819	134.125	1
820	21.0	1
821	15.25	1
822	24.625	3
823	15.75	1
824	28.875	1
825	31.25	3
826	25.75	3
827	22.75	2
828	20.75	1
829	16.75	2
830	21.25	1
831	23.0	2
832	42.25	2
833	29.5	1
834	37.0	1
835	15.75	1
836	18.25	1
837	17.0	1
839	19.25	2
840	25.25	2
841	35.0	2
842	24.5	1
843	27.75	2
844	48.75	3
845	18.75	3
846	231.25	1
847	21.0	1
848	28.875	1
849	44.5	4
850	23.5	3
851	23.75	2
852	20.0	3
853	56.5	1
854	29.625	2
855	36.0	1
856	34.5	2
857	25.75	1
858	26.625	2
859	35.5	1
860	27.125	2
861	27.875	1
862	22.75	3
863	18.25	1
864	22.25	2
865	18.0	1
866	22.5	3
867	18.5	2
868	26.625	2
869	20.0	3
870	38.75	4
871	29.875	1
872	74.625	2
873	30.0	1
874	60.5	3
875	30.75	1
876	40.25	1
877	17.0	1
878	39.5	2
879	25.5	1
880	55.375	1
881	30.5	1
882	32.625	2
883	31.875	1
884	23.375	1
885	19.0	1
886	62.875	1
887	18.0	1
888	34.5	1
889	24.125	3
890	27.875	2
891	17.125	1
892	26.375	1
893	19.625	2
894	24.5	1
895	37.125	2
896	28.375	2
897	40.75	1
898	33.75	1
899	17.5	1
900	25.25	2
901	26.0	3
902	16.375	1
903	21.5	3
904	18.25	1
905	22.375	1
906	16.875	1
907	22.25	2
908	16.5	3
909	27.5	1
910	35.375	3
911	19.0	3
912	22.75	2
913	21.25	3
914	26.625	1
915	37.25	2
916	23.125	1
917	41.75	2
918	17.5	1
919	27.5	1
920	33.5	1
921	17.5	1
922	17.625	1
923	30.0	2
924	20.5	1
925	33.125	3
926	25.625	1
927	19.5	3
928	24.75	1
929	24.5	1
930	29.5	3
931	24.75	1
932	23.375	1
933	30.5	1
934	43.25	1
935	31.5	3
936	26.25	3
937	43.25	1
938	22.5	1
939	24.375	1
940	18.75	1
941	18.5	1
942	21.75	3
943	17.75	2
944	49.375	2
945	16.0	2
946	18.75	1
947	37.75	3
948	26.75	2
949	25.125	1
950	17.25	1
951	18.0	1
952	36.0	1
953	25.375	2
954	30.5	2
955	34.625	3
956	67.25	1
957	69.625	1
958	44.75	1
959	24.75	3
960	146.125	1
961	136.875	2
962	23.25	1
963	23.5	3
964	27.25	3
965	26.25	1
966	48.25	1
967	27.5	1
968	17.5	1
969	16.75	1
970	24.5	2
971	20.5	1
972	20.0	1
973	43.375	1
974	15.5	1
975	26.5	3
976	39.0	2
977	15.75	1
978	14.5	1
979	17.25	1
980	36.25	4
981	19.5	1
982	28.25	4
983	28.125	2
984	26.5	3
985	21.75	1
986	18.25	2
987	28.5	3
988	31.875	2
989	20.125	1
990	14.25	1
991	17.5	1
992	19.75	3
993	40.25	2
994	17.0	1
995	32.25	3
996	18.875	1
997	30.5	1
998	14.625	2
999	36.375	1
1000	71.5	2
1001	24.5	3
1002	17.5	1
1003	42.25	3
1004	35.0	3
1005	32.25	2
1006	34.375	2
1007	32.125	1
1008	20.0	1
1009	15.5	1
1010	75.125	3
1011	23.0	1
1012	27.75	1
1013	147.125	1
1014	22.75	3
1015	31.375	1
1016	26.0	1
1017	18.25	3
1018	29.625	1
1019	21.25	3
1020	25.75	3
1021	16.5	1
1022	20.75	1
1023	18.75	3
1024	43.375	1
1025	110.25	1
1026	57.125	3
1027	16.0	1
1028	23.875	1
1029	37.5	2
1030	24.25	2
1031	26.25	3
1032	37.75	3
1033	46.0	2
1034	26.75	2
1035	19.0	1
1036	49.75	1
1037	19.75	1
1038	17.625	1
1039	24.875	3
1040	51.5	1
1041	17.5	2
1042	32.375	2
1043	20.75	1
1044	32.125	2
1045	16.5	1
1046	42.0	1
1047	24.0	1
1048	41.0	3
1049	23.0	2
1050	90.0	2
1051	17.0	1
1052	29.75	2
1053	23.625	3
1054	30.75	5
1055	30.625	1
1056	29.75	1
1057	18.125	1
1058	29.375	1
1059	22.125	1
1060	20.75	2
1061	24.5	1
1062	21.5	1
1063	75.875	1
1064	30.75	1
1065	27.75	2
1066	23.5	2
1067	25.25	1
1068	25.5	3
1069	33.875	3
1070	30.0	3
1071	34.125	1
1072	22.625	3
1073	75.0	2
1074	41.5	1
1075	25.5	2
1076	19.25	3
1077	18.875	1
1078	22.875	2
1079	28.25	2
1080	17.75	1
1081	18.75	1
1082	35.75	3
1083	27.625	1
1084	37.5	2
1085	21.75	1
1086	33.75	1
1087	111.375	2
1088	18.5	1
1089	31.25	1
1090	31.75	2
1091	36.125	1
1092	28.875	2
1093	21.875	3
1094	36.5	3
1095	32.875	2
1096	31.625	3
1097	22.5	1
1098	145.0	1
1099	25.75	2
1100	117.0	1
1101	45.0	1
1102	21.25	3
1103	27.5	3
1104	29.5	2
1105	23.0	2
1106	39.0	1
1107	30.875	1
1108	23.0	1
1109	20.75	2
1110	18.25	1
1111	74.0	2
1112	76.25	1
1113	32.875	1
1114	14.0	1
1115	20.0	3
1116	22.5	2
1117	30.0	1
1118	26.75	1
1119	28.25	2
1120	25.25	2
1121	15.375	1
1122	15.75	3
1123	43.75	1
1124	32.25	2
1125	43.375	1
1126	29.375	1
1127	25.875	1
1128	20.5	3
1129	21.25	3
1130	17.875	1
1131	17.625	1
1132	50.25	2
1133	24.0	3
1134	17.0	1
1135	23.75	2
1136	25.25	3
1137	35.0	1
1138	49.5	1
1139	39.5	4
1140	26.375	3
1141	20.875	2
1142	74.25	1
1143	19.125	1
1144	22.125	2
1145	26.625	2
1146	34.875	1
1147	26.25	1
1148	42.25	3
1149	20.875	1
1150	72.625	2
1151	28.0	2
1152	24.125	2
1153	18.5	1
1154	21.125	3
1155	28.25	3
1156	41.125	1
1157	39.125	1
1158	24.5	2
1159	29.625	2
1160	18.875	1
1161	31.875	1
1162	23.375	2
1163	25.0	2
1164	19.375	3
1165	25.0	3
1166	19.5	3
1167	55.0	1
1168	23.625	1
1170	22.5	1
1171	27.0	3
1172	33.875	2
1173	18.0	1
1174	16.5	1
1175	31.0	1
1176	71.0	3
1177	26.0	1
1178	30.0	3
1179	18.25	1
1180	27.25	2
1181	40.75	1
1182	30.25	3
1183	30.0	2
1184	25.0	3
1185	29.625	3
1186	69.625	1
1187	18.375	1
1188	55.375	4
1189	23.5	1
1190	33.125	1
1191	28.25	2
1192	18.75	1
1193	147.0	1
1194	14.875	1
1195	19.75	3
1196	29.875	1
1197	58.75	1
1198	29.75	1
1199	15.5	1
1200	37.375	1
1201	28.375	1
1202	45.375	1
1203	42.5	3
1204	22.375	3
1205	24.875	1
1206	32.25	4
1207	44.0	1
1208	28.625	1
1209	18.0	2
1210	22.75	2
1211	30.5	2
1212	58.0	5
1213	20.75	2
1214	42.375	1
1215	26.25	1
1216	27.125	2
1217	24.5	1
1218	20.25	1
1219	17.25	1
1220	21.5	3
1221	21.375	2
1222	91.375	1
1223	27.0	3
1224	43.375	1
1225	65.0	5
1226	18.25	1
1227	26.0	4
1228	17.25	1
1229	28.5	3
1230	43.5	2
1231	27.75	1
1232	90.75	1
1233	28.25	2
1234	23.25	3
1235	28.375	2
1236	30.25	2
1237	30.25	3
1238	19.25	3
1239	35.75	3
1240	22.25	3
1241	37.75	2
1242	29.25	1
1243	24.25	2
1244	31.125	2
1245	20.25	3
1246	21.625	2
1247	17.0	1
1248	24.5	2
1249	23.0	2
1250	30.5	1
1251	58.875	4
1252	44.375	2
1253	62.75	1
1254	32.875	2
1255	18.25	2
1256	19.875	2
1257	31.5	3
1258	27.25	3
1259	24.5	1
1260	88.75	1
1261	18.0	1
1262	17.25	1
1263	65.125	1
1264	32.0	3
1265	22.75	3
1266	36.0	3
1267	29.0	2
1268	67.75	1
1269	33.5	3
1270	20.0	3
1271	38.875	2
1272	25.75	1
1273	99.5	1
1274	43.25	1
1275	23.5	1
1276	13.5	1
1277	22.0	3
1278	75.75	1
1279	27.75	1
1280	13.75	1
1282	125.875	1
1283	15.5	1
1284	15.5	1
1285	29.125	2
1286	22.125	2
1287	19.5	1
1288	21.0	1
1289	20.0	1
1290	51.125	2
1291	35.0	1
1292	17.375	1
1293	33.25	1
1294	23.25	2
1295	29.25	3
1296	30.0	3
1297	28.375	1
1298	23.0	3
1299	69.75	3
1300	23.25	3
1301	38.125	3
1302	18.5	2
1303	19.75	1
1304	24.25	1
1305	15.5	1
1306	70.875	1
1307	25.5	2
1308	66.0	1
1309	30.75	3
1310	71.5	1
1311	25.25	1
1312	33.0	1
1313	23.75	1
1314	32.75	3
1315	21.625	1
1316	36.625	1
1317	53.5	1
1318	17.0	1
1319	27.625	2
1320	20.0	1
1321	16.75	1
1322	28.25	1
1323	25.75	2
1324	37.5	4
1325	18.0	1
1326	27.75	2
1327	23.25	2
1328	36.125	3
1329	23.5	1
1330	18.5	3
1331	17.25	2
1332	29.0	1
1333	27.0	2
1334	27.375	1
1335	22.625	1
1336	26.0	3
1337	19.125	3
1338	76.0	1
1339	21.0	1
1340	43.5	2
1341	37.875	2
1342	38.5	3
1343	47.75	1
1344	28.5	2
1345	25.375	3
1346	38.5	3
1347	21.0	1
1348	21.75	3
1349	26.75	1
1350	82.25	1
1351	19.75	3
1352	30.875	1
1353	53.125	3
1354	19.0	1
1355	36.75	2
1356	20.25	3
1357	94.625	2
1358	27.25	1
1359	134.75	1
1360	24.75	3
1361	30.875	1
1362	36.25	1
1363	18.0	1
1364	18.625	1
1365	48.875	2
1366	30.75	1
1367	28.25	1
1368	29.375	3
1369	16.375	2
1370	22.375	3
1371	22.375	2
1372	16.5	1
1373	28.125	1
1374	27.75	1
1375	17.5	1
1376	26.25	2
1377	33.125	2
1378	20.0	3
1379	19.5	1
1380	36.625	3
1381	26.375	1
1382	53.125	2
1383	40.25	1
1384	38.0	1
1385	27.0	3
1386	60.5	1
1387	28.5	2
1388	43.25	1
1389	25.5	3
1391	18.5	1
1392	30.75	1
1393	27.0	2
1394	29.75	1
1395	21.25	1
1396	103.0	1
1397	18.25	1
1398	17.0	1
1399	31.375	3
1400	41.25	2
1401	103.0	1
1402	25.875	2
1403	18.125	1
1404	98.375	1
1405	21.5	3
1406	29.75	3
1407	19.375	1
1408	17.5	1
1409	19.375	2
1410	39.0	4
1411	60.75	1
1412	26.875	2
1413	138.0	1
1414	26.5	3
1415	25.125	1
1416	17.5	1
1417	27.625	2
1418	24.75	1
1419	35.0	2
1420	19.5	1
1421	18.25	1
1422	28.0	1
1423	26.875	1
1424	20.75	3
1425	33.375	3
1426	22.875	3
1427	19.125	1
1428	59.25	1
1429	50.375	4
1430	24.5	2
1431	22.375	3
1432	18.75	1
1433	69.5	1
1434	26.5	3
1435	18.375	1
1436	25.75	3
1437	27.0	3
1438	27.5	1
1439	28.25	3
1440	25.625	3
1441	30.25	1
1442	18.875	3
1443	25.375	3
1444	34.625	1
1445	28.875	1
1446	36.625	1
1447	18.75	1
1448	26.5	2
1449	18.0	1
1450	16.5	1
1451	15.75	1
1452	115.125	1
1453	17.0	1
1454	21.375	2
1455	34.75	2
1456	16.875	1
1457	24.875	1
1458	41.0	3
1459	21.75	2
1460	36.625	3
1461	44.0	2
1462	37.0	4
1463	20.5	3
1464	15.5	1
1465	20.125	3
1466	32.125	2
1467	28.75	1
1468	24.875	2
1469	15.75	1
1470	17.75	1
1471	24.75	2
1472	42.5	1
1473	17.5	1
1474	18.75	3
1475	22.625	2
1476	23.75	1
1477	17.25	2
1478	25.0	3
1479	31.0	1
1481	17.5	1
1482	18.125	1
1483	30.625	1
1484	19.375	3
1485	22.0	1
1486	18.0	1
1487	30.0	2
1488	83.625	3
1489	26.375	1
1490	37.0	1
1491	63.5	1
1492	18.125	1
1493	73.375	3
1494	27.75	1
1495	45.25	1
1496	36.375	1
1497	23.0	2
1498	22.0	1
1499	45.125	1
1500	15.75	1
1501	38.0	3
1502	16.5	1
1503	26.375	1
1504	30.0	1
1505	42.0	1
1506	62.0	4
1507	22.125	2
1508	23.25	3
1509	37.0	3
1510	18.375	1
1511	38.375	1
1512	37.25	1
1513	66.75	2
1514	25.0	1
1515	29.375	2
1516	18.0	1
1517	15.875	1
1518	27.25	1
1519	29.25	1
1520	27.5	3
1521	22.75	1
1522	81.875	1
1523	57.25	4
1524	25.0	3
1525	26.5	2
1526	22.5	3
1527	29.625	3
1528	21.5	3
1529	15.5	1
1530	23.25	3
1531	16.75	1
1532	21.5	3
1533	16.125	1
1534	16.375	1
1535	41.75	4
1536	22.375	2
1537	18.25	1
1538	18.5	1
1539	125.5	1
1540	21.875	3
1541	17.25	2
1542	24.625	2
1543	28.75	3
1544	46.875	3
1545	21.625	3
1546	21.75	2
1547	31.25	2
1548	28.125	2
1549	17.25	1
1550	47.75	1
1551	16.75	1
1552	21.25	3
1553	16.5	1
1554	33.875	1
1555	23.0	2
1556	33.0	1
1557	20.25	1
1558	45.625	3
1559	23.75	2
1560	13.75	1
1561	30.625	2
1562	17.5	3
1563	17.0	3
1564	15.5	1
1565	55.25	1
1566	30.5	2
1567	52.125	1
1568	80.375	3
1569	31.125	1
1570	16.75	1
1571	18.375	3
1572	22.375	3
1573	36.5	3
1574	27.25	3
1575	35.5	3
1576	35.625	2
1577	30.25	2
1578	38.25	2
1579	22.5	3
1580	18.0	2
1581	21.0	3
1582	40.125	1
1583	21.5	1
1584	17.875	1
1585	19.5	1
1586	39.5	3
1587	58.5	1
1588	21.625	2
1589	17.5	1
1590	72.75	1
1591	21.25	1
1592	38.625	1
1593	37.375	1
1594	32.0	3
1595	23.25	2
1596	21.25	2
1597	25.5	1
1598	46.5	4
1599	15.5	1
1600	44.125	3
1601	27.25	1
1602	24.5	3
1603	18.375	1
1604	21.25	3
1605	30.5	1
1606	29.25	3
1607	18.25	3
1608	37.0	2
1609	60.0	3
1610	23.5	3
1611	20.25	3
1612	31.25	2
1613	19.75	3
1614	28.5	1
1615	45.75	4
1616	18.25	1
1617	36.0	4
1618	20.25	1
1619	36.875	2
1620	34.875	1
1621	18.25	2
1622	20.5	1
1623	29.25	2
1624	23.25	1
1625	18.75	1
1626	23.875	3
1627	20.0	2
1628	28.375	3
1629	30.5	2
1630	27.25	1
1631	17.75	1
1632	18.5	1
1633	20.0	2
1634	27.375	1
1635	13.5	1
1636	25.75	1
1637	22.5	1
1638	73.25	3
1639	32.75	1
1640	25.75	3
1641	27.0	1
1642	23.0	3
1643	26.5	1
1644	35.75	1
1645	33.875	1
1646	39.375	1
1647	17.0	1
1648	26.125	1
1649	22.5	3
1650	19.5	3
1651	102.625	3
1652	31.0	1
1653	18.75	1
1654	19.375	2
1655	17.25	1
1656	73.25	1
1657	21.875	3
1658	17.5	1
1659	30.625	1
1660	20.75	3
1661	22.25	1
1662	31.375	1
1663	19.25	3
1664	19.375	3
1665	58.125	2
1666	22.0	2
1667	25.625	1
1668	26.5	3
1669	20.0	1
1670	22.25	1
