Binary	UpDownNotation	n	GridSize	KC
1011101100	002030203	10	10x10	14.264663
0010011111	030333130	10	10x10	17.434588
0001011101	002222203	10	10x10	14.264663
0100101001	031122211	10	10x10	17.434588
0110010011	030200212	10	10x10	19.019550
1110101100	030202111	10	10x10	15.849625
1001011001	000331300	10	10x10	15.849625
1011100001	033300002	10	10x10	12.679700
0000111001	002022131	10	10x10	17.434588
0001100000	002111330	10	10x10	15.849625
0011110010	003303312	10	10x10	15.849625
0001010000	003113031	10	10x10	15.849625
0010101101	033302021	10	10x10	15.849625
0110011111	022131330	10	10x10	17.434588
0001000000	021200202	10	10x10	17.434588
1001011110	033031122	10	10x10	19.019550
1110010101	020000311	10	10x10	17.434588
0110111101	030202021	10	10x10	14.264663
0001010010	003020000	10	10x10	14.264663
1011010110	000202022	10	10x10	11.094738
0011010100	000311112	10	10x10	14.264663
0001101011	002020031	10	10x10	15.849625
1100001001	022112021	10	10x10	17.434588
0111001011	031130300	10	10x10	17.434588
0101011100	003300313	10	10x10	15.849625
0010001101	002111330	10	10x10	15.849625
1111111000	021222121	10	10x10	14.264663
0101011111	002000313	10	10x10	17.434588
0101000110	022113113	10	10x10	15.849625
0011010000	000211121	10	10x10	15.849625
0110011110	020003330	10	10x10	15.849625
0011101010	020031311	10	10x10	17.434588
0000010111	033022211	10	10x10	17.434588
0110010001	031330200	10	10x10	17.434588
1100111010	031112213	10	10x10	19.019550
0000011010	030222021	10	10x10	17.434588
1010000000	020333131	10	10x10	17.434588
0011000101	022033022	10	10x10	17.434588
0001011011	003111211	10	10x10	17.434588
1111100111	022120030	10	10x10	20.604513
1011100010	033121113	10	10x10	17.434588
0001111110	031313113	10	10x10	14.264663
1000111011	002203331	10	10x10	17.434588
0111011101	000313030	10	10x10	15.849625
0000010100	000003333	10	10x10	9.509775
0101011000	030303333	10	10x10	11.094738
0101010101	031112122	10	10x10	15.849625
0000101010	003033131	10	10x10	15.849625
0110001011	030222213	10	10x10	15.849625
1110110000	022211330	10	10x10	15.849625
0111110001	002121121	10	10x10	17.434588
1000010101	002120033	10	10x10	19.019550
1110101011	021202120	10	10x10	15.849625
0101100101	031122000	10	10x10	17.434588
0111010011	000313003	10	10x10	15.849625
1001101101	021111300	10	10x10	15.849625
0000101001	003113130	10	10x10	17.434588
1001101101	003330203	10	10x10	17.434588
1110011111	002033131	10	10x10	17.434588
1110010001	031311300	10	10x10	17.434588
0001110011	002211202	10	10x10	15.849625
1000001101	031300203	10	10x10	19.019550
0101111001	021211331	10	10x10	17.434588
0000000000	000313313	10	10x10	15.849625
1101001100	020030021	10	10x10	19.019550
0101110101	000311311	10	10x10	14.264663
1010100101	031130002	10	10x10	19.019550
0110011011	020211312	10	10x10	17.434588
0111111010	002030022	10	10x10	14.264663
0110011110	020333312	10	10x10	15.849625
1011010011	022111313	10	10x10	15.849625
0111101011	031300200	10	10x10	17.434588
1000001101	002222111	10	10x10	12.679700
1100101001	003033331	10	10x10	12.679700
0010110001	021211303	10	10x10	17.434588
1000000111	021202033	10	10x10	17.434588
1111000001	002030222	10	10x10	15.849625
0100001100	021220303	10	10x10	17.434588
0010101100	002002020	10	10x10	12.679700
1101011100	000002120	10	10x10	14.264663
0000101100	033031121	10	10x10	20.604513
0000111010	031333122	10	10x10	17.434588
1010100100	000212122	10	10x10	12.679700
1111111101	031331312	10	10x10	17.434588
0111001011	003130302	10	10x10	15.849625
0111101000	031313030	10	10x10	14.264663
0100101000	000211122	10	10x10	15.849625
0111111110	002212203	10	10x10	17.434588
1110011011	020022033	10	10x10	17.434588
0101010001	002112112	10	10x10	15.849625
0110110111	022203303	10	10x10	17.434588
0100001100	020212003	10	10x10	17.434588
0101100001	030200313	10	10x10	19.019550
0001010010	002120021	10	10x10	15.849625
0101000111	003113112	10	10x10	15.849625
0110001001	030030311	10	10x10	17.434588
0011010000	003331300	10	10x10	17.434588
0010000100	003131331	10	10x10	15.849625
0100101011	002213113	10	10x10	19.019550
0011111101	002002111	10	10x10	14.264663
1010011111	021120000	10	10x10	17.434588
0111000111	031131303	10	10x10	17.434588
1011010000	020333022	10	10x10	15.849625
0011100111	000331112	10	10x10	14.264663
0011100001	020303312	10	10x10	19.019550
1011101100	002222220	10	10x10	11.094738
0001011101	033020022	10	10x10	17.434588
1110100101	002200022	10	10x10	12.679700
0001111000	000221131	10	10x10	17.434588
0011111000	021131300	10	10x10	19.019550
1010001001	033020333	10	10x10	15.849625
1000111001	033121213	10	10x10	15.849625
0001101111	030033302	10	10x10	15.849625
1011111000	033131120	10	10x10	19.019550
0111000111	030200313	10	10x10	19.019550
1000110011	000330200	10	10x10	15.849625
0101000110	002222113	10	10x10	14.264663
0000100100	021131130	10	10x10	17.434588
1001100010	030002112	10	10x10	19.019550
1010101000	030221221	10	10x10	17.434588
1010101011	031121202	10	10x10	19.019550
1101110101	030303113	10	10x10	14.264663
0101010010	002112203	10	10x10	19.019550
0010010011	022000022	10	10x10	14.264663
0100110010	002112120	10	10x10	17.434588
1101010000	020303313	10	10x10	19.019550
1011010000	002022222	10	10x10	11.094738
0011111001	031312111	10	10x10	15.849625
1010101111	003131111	10	10x10	14.264663
1000101001	021111131	10	10x10	15.849625
0101010011	031130031	10	10x10	19.019550
1100110001	022211222	10	10x10	14.264663
1110111010	033113033	10	10x10	15.849625
0001011110	033133002	10	10x10	15.849625
1011101101	031131112	10	10x10	15.849625
0011010101	022202111	10	10x10	15.849625
0000011111	002211112	10	10x10	14.264663
1110110100	002213122	10	10x10	19.019550
1010111001	031112021	10	10x10	19.019550
0100011110	020033022	10	10x10	19.019550
0001101100	031311120	10	10x10	17.434588
1110011000	002122121	10	10x10	15.849625
0110001110	021211202	10	10x10	17.434588
1101101011	022030303	10	10x10	14.264663
0010111111	003131212	10	10x10	15.849625
1101101011	000031313	10	10x10	12.679700
0001011100	002021213	10	10x10	14.264663
0100000101	022120211	10	10x10	17.434588
0110100101	033331222	10	10x10	14.264663
0011100111	022122131	10	10x10	15.849625
1110101010	022033330	10	10x10	15.849625
0011111100	020221212	10	10x10	15.849625
0101010111	021133033	10	10x10	17.434588
1011110010	030030331	10	10x10	15.849625
1110010110	021202000	10	10x10	15.849625
1010100000	033331221	10	10x10	15.849625
1110011001	031122211	10	10x10	17.434588
1110101111	000003130	10	10x10	14.264663
0010100000	030002002	10	10x10	17.434588
0001100010	031330313	10	10x10	15.849625
1110011100	003302200	10	10x10	19.019550
0111000100	000003331	10	10x10	11.094738
1010100001	021221200	10	10x10	17.434588
0101001111	000030021	10	10x10	15.849625
1001110100	031312221	10	10x10	15.849625
1010001001	030200313	10	10x10	19.019550
1111101101	020030021	10	10x10	19.019550
1010000011	002112020	10	10x10	15.849625
0110010100	031312112	10	10x10	17.434588
0101101111	021131213	10	10x10	19.019550
0001111101	021113122	10	10x10	19.019550
1100011110	030300000	10	10x10	11.094738
0011110111	021222200	10	10x10	15.849625
0011101001	030330222	10	10x10	15.849625
1111110010	020333311	10	10x10	15.849625
1111010100	022122200	10	10x10	14.264663
0000101000	020302030	10	10x10	12.679700
1101110010	033111213	10	10x10	17.434588
0001110011	031131330	10	10x10	17.434588
1111001000	021200031	10	10x10	19.019550
0101110100	022033311	10	10x10	17.434588
0101110101	020031303	10	10x10	20.604513
1101011101	033313033	10	10x10	15.849625
0000101101	003333031	10	10x10	15.849625
0010100001	000303313	10	10x10	17.434588
0010111100	020000303	10	10x10	15.849625
0100111011	003022221	10	10x10	14.264663
1001110011	031311303	10	10x10	17.434588
0111011111	002122211	10	10x10	15.849625
0001011101	020033111	10	10x10	17.434588
0001011000	030313002	10	10x10	17.434588
0111011110	020212131	10	10x10	15.849625
0110000111	030203331	10	10x10	17.434588
0111100011	030311313	10	10x10	15.849625
0100100101	020021120	10	10x10	19.019550
0010111110	021200212	10	10x10	15.849625
0001110110	003131133	10	10x10	15.849625
1000000000	020003020	10	10x10	15.849625
1100111100	003130311	10	10x10	15.849625
1101011000	000202111	10	10x10	14.264663
0000101111	002030300	10	10x10	12.679700
0011100010	021113311	10	10x10	17.434588
1010101110	033111303	10	10x10	15.849625
1101001000	000211113	10	10x10	14.264663
0000010101	031300022	10	10x10	17.434588
1000100100	020302000	10	10x10	14.264663
1111110101	000021121	10	10x10	15.849625
1110011010	000003130	10	10x10	14.264663
1101101011	000222131	10	10x10	15.849625
0101011010	002111113	10	10x10	14.264663
0110111010	021111303	10	10x10	15.849625
1000000111	030202002	10	10x10	15.849625
1100111100	020303330	10	10x10	15.849625
1001010000	000003113	10	10x10	14.264663
1011000110	022213130	10	10x10	15.849625
0100000110	021113302	10	10x10	19.019550
0011110011	003002202	10	10x10	17.434588
1110011010	002212021	10	10x10	17.434588
1101001010	021211303	10	10x10	17.434588
1010101010	031133020	10	10x10	20.604513
0001101101	020333022	10	10x10	15.849625
0011111010	003113133	10	10x10	15.849625
1100000101	033300030	10	10x10	15.849625
1001000000	021121111	10	10x10	14.264663
1000110010	030202122	10	10x10	15.849625
1010110111	022111113	10	10x10	12.679700
1011001000	000303302	10	10x10	15.849625
1000111011	021133133	10	10x10	17.434588
0000111010	021131222	10	10x10	17.434588
1100001001	031312122	10	10x10	14.264663
0010011110	030203300	10	10x10	15.849625
0000101101	003020300	10	10x10	12.679700
1111111000	021133122	10	10x10	19.019550
1010101000	031333022	10	10x10	19.019550
1001100010	020022203	10	10x10	15.849625
1000101111	031300033	10	10x10	17.434588
1001111100	000211212	10	10x10	15.849625
0100110100	000033121	10	10x10	15.849625
0110110001	031300202	10	10x10	19.019550
1101111011	022120221	10	10x10	15.849625
0011000100	030000000	10	10x10	11.094738
0110111011	030331211	10	10x10	17.434588
0101110110	033130333	10	10x10	14.264663
0001111101	000311313	10	10x10	15.849625
1010100111	021131312	10	10x10	15.849625
1100000110	022020202	10	10x10	12.679700
1001110101	003312133	10	10x10	19.019550
1001101101	033003022	10	10x10	19.019550
1001111010	030222221	10	10x10	14.264663
0110011111	030300202	10	10x10	15.849625
0000011011	022002222	10	10x10	14.264663
1100100111	033302222	10	10x10	14.264663
1101010001	003031311	10	10x10	12.679700
1010110001	030003333	10	10x10	14.264663
0010100000	030000000	10	10x10	11.094738
0111001001	022203002	10	10x10	17.434588
0010000110	033130002	10	10x10	17.434588
1000110001	002111133	10	10x10	15.849625
1011001110	003113122	10	10x10	19.019550
0001000110	002211313	10	10x10	17.434588
1110011110	002002121	10	10x10	14.264663
1010010101	031112200	10	10x10	17.434588
0111110100	003020331	10	10x10	17.434588
1111100101	021120212	10	10x10	15.849625
1110011110	033121222	10	10x10	15.849625
0111010011	020333000	10	10x10	15.849625
1000001011	000202212	10	10x10	17.434588
0101101111	020302003	10	10x10	15.849625
0111000110	002033111	10	10x10	15.849625
1100100000	002220330	10	10x10	17.434588
1111011000	020331112	10	10x10	15.849625
1011111111	031122213	10	10x10	19.019550
0100110010	003022121	10	10x10	17.434588
0010010010	000302021	10	10x10	15.849625
0110100011	031300200	10	10x10	17.434588
0111000100	003020331	10	10x10	17.434588
1001010010	003020033	10	10x10	14.264663
1000000000	030221122	10	10x10	19.019550
1110110101	031331222	10	10x10	17.434588
0100000000	022113130	10	10x10	17.434588
1110011100	000313033	10	10x10	15.849625
0000010010	033112211	10	10x10	17.434588
1000000000	022213112	10	10x10	17.434588
0011100100	031331130	10	10x10	19.019550
0010001011	021120022	10	10x10	19.019550
1000000010	033031121	10	10x10	20.604513
1111011111	003000222	10	10x10	14.264663
1101101110	002033312	10	10x10	17.434588
1100111100	000221312	10	10x10	17.434588
0011101111	022213121	10	10x10	17.434588
0111101111	003331130	10	10x10	17.434588
0011011110	003111130	10	10x10	15.849625
1001110100	031130031	10	10x10	19.019550
0101110000	003020000	10	10x10	14.264663
0001101001	033333111	10	10x10	11.094738
0000111100	002033030	10	10x10	15.849625
0011010110	022033333	10	10x10	14.264663
1101101110	022020033	10	10x10	17.434588
1110010101	003033133	10	10x10	14.264663
0010110000	002213122	10	10x10	19.019550
0100001011	003303002	10	10x10	15.849625
0011011011	021133003	10	10x10	19.019550
0001001011	031131111	10	10x10	14.264663
0010100110	031333303	10	10x10	17.434588
1100000010	022120202	10	10x10	15.849625
1011111001	020020200	10	10x10	14.264663
0100010110	002021131	10	10x10	17.434588
1110001011	002121311	10	10x10	15.849625
1100100010	021131112	10	10x10	17.434588
1100011010	033313122	10	10x10	15.849625
1001011010	000202211	10	10x10	15.849625
0000001100	021111300	10	10x10	15.849625
0100011001	030311131	10	10x10	15.849625
1000110000	000303002	10	10x10	14.264663
1010001001	030021222	10	10x10	19.019550
0010100011	000031113	10	10x10	14.264663
1100111101	030021221	10	10x10	20.604513
1001110000	002111133	10	10x10	15.849625
0110101000	031133002	10	10x10	19.019550
0100110000	030022120	10	10x10	20.604513
0010001000	000000211	10	10x10	12.679700
0111110000	031121202	10	10x10	19.019550
0001111010	000331312	10	10x10	15.849625
0111111110	022131113	10	10x10	17.434588
0100101100	021200333	10	10x10	17.434588
0001100010	022221313	10	10x10	14.264663
1011111110	030003313	10	10x10	19.019550
0011000001	022131131	10	10x10	17.434588
0001100110	030033302	10	10x10	15.849625
0000000100	033121333	10	10x10	17.434588
1100100110	033121121	10	10x10	17.434588
1001010101	002213121	10	10x10	19.019550
1001001001	003330300	10	10x10	12.679700
0110000100	021212000	10	10x10	14.264663
0100101111	003333312	10	10x10	14.264663
0101100011	021211121	10	10x10	15.849625
0010001110	002112220	10	10x10	15.849625
1100111010	030021211	10	10x10	17.434588
1100111011	020222113	10	10x10	15.849625
1011101001	033130333	10	10x10	14.264663
1001011010	021220303	10	10x10	17.434588
1010111000	033330031	10	10x10	14.264663
0000111100	033111113	10	10x10	12.679700
0010010110	020300022	10	10x10	15.849625
1100010000	031112221	10	10x10	15.849625
1111111111	002002122	10	10x10	14.264663
0111101111	021131121	10	10x10	19.019550
1110011101	002202030	10	10x10	15.849625
0010010101	003022112	10	10x10	17.434588
1011001011	021122221	10	10x10	14.264663
0010110110	000302211	10	10x10	17.434588
0110101101	030030022	10	10x10	14.264663
1111110001	031333122	10	10x10	17.434588
1100101001	002211220	10	10x10	17.434588
1100001111	022121121	10	10x10	15.849625
1101011101	022033000	10	10x10	17.434588
0101000010	000030203	10	10x10	15.849625
1000111001	033112211	10	10x10	17.434588
1100111100	021133133	10	10x10	17.434588
0011000100	030222022	10	10x10	15.849625
0101100000	033113000	10	10x10	17.434588
0001100110	002120221	10	10x10	17.434588
1011100001	022021121	10	10x10	19.019550
0111001111	033112213	10	10x10	19.019550
0100110110	020333302	10	10x10	15.849625
1100100010	003311212	10	10x10	17.434588
0001111010	022022120	10	10x10	17.434588
0001100000	002033130	10	10x10	17.434588
1110010010	022021122	10	10x10	17.434588
1000000010	031112111	10	10x10	14.264663
0000011000	000202030	10	10x10	14.264663
1010010011	020021122	10	10x10	19.019550
0110011111	002211311	10	10x10	15.849625
1001101110	033022222	10	10x10	14.264663
0011101100	020302030	10	10x10	12.679700
0100010100	003130303	10	10x10	14.264663
1010100101	022131313	10	10x10	14.264663
0110111010	002030002	10	10x10	15.849625
1010001011	003300202	10	10x10	17.434588
1000011111	030030221	10	10x10	17.434588
0110110111	033121330	10	10x10	19.019550
1011101000	022000200	10	10x10	15.849625
1110010001	000211111	10	10x10	12.679700
0011001111	003003133	10	10x10	14.264663
1001111101	033331311	10	10x10	12.679700
1010110101	020211313	10	10x10	17.434588
1110110110	003311120	10	10x10	17.434588
1101000110	031333122	10	10x10	17.434588
0001011110	002203333	10	10x10	15.849625
1000001100	033300022	10	10x10	14.264663
0100111100	000212222	10	10x10	14.264663
0111101010	021131213	10	10x10	19.019550
1001111101	021131333	10	10x10	17.434588
0010011101	002003022	10	10x10	14.264663
0110011111	003130333	10	10x10	15.849625
1110000111	003000302	10	10x10	14.264663
0101111011	020211220	10	10x10	15.849625
0111000100	002121111	10	10x10	14.264663
1111010110	022131111	10	10x10	15.849625
1101010110	022202122	10	10x10	15.849625
0110100001	020331112	10	10x10	15.849625
1100111101	031122200	10	10x10	17.434588
1001100000	000200302	10	10x10	15.849625
1111110100	020033113	10	10x10	19.019550
1100001011	033033312	10	10x10	17.434588
1000111000	020031313	10	10x10	17.434588
1001101110	021202213	10	10x10	19.019550
0110101010	000222122	10	10x10	14.264663
1010000010	022030021	10	10x10	19.019550
0100010011	002121211	10	10x10	12.679700
1110101011	022202020	10	10x10	12.679700
0110010111	020221312	10	10x10	19.019550
1111011110	030021202	10	10x10	20.604513
1110100100	033121222	10	10x10	15.849625
1001001111	020021113	10	10x10	17.434588
0100010111	031303130	10	10x10	15.849625
0010011010	002111311	10	10x10	17.434588
0101100011	033331222	10	10x10	14.264663
0110001000	030002202	10	10x10	19.019550
0011000111	022211130	10	10x10	15.849625
0110011100	033130300	10	10x10	15.849625
1100101111	021202200	10	10x10	17.434588
0101110110	021133312	10	10x10	19.019550
1010000001	031122002	10	10x10	19.019550
1100100110	000300302	10	10x10	12.679700
1101101001	002120020	10	10x10	15.849625
0111010110	002200313	10	10x10	19.019550
0101010101	030221202	10	10x10	19.019550
0110110111	020203313	10	10x10	17.434588
1011111111	033130002	10	10x10	17.434588
1111010111	030033003	10	10x10	14.264663
1011011010	000311111	10	10x10	12.679700
0010110000	021222003	10	10x10	17.434588
0110110101	021213331	10	10x10	15.849625
1111110000	030313121	10	10x10	15.849625
0110000111	002022020	10	10x10	12.679700
0101011001	003311303	10	10x10	15.849625
0111110011	022112000	10	10x10	17.434588
0101110000	002200313	10	10x10	19.019550
0110011000	030033311	10	10x10	17.434588
0010111001	022002033	10	10x10	19.019550
1110110010	020331330	10	10x10	17.434588
1111111010	031331112	10	10x10	17.434588
0000000101	031303311	10	10x10	17.434588
1111000010	022203003	10	10x10	17.434588
0101111000	002221211	10	10x10	14.264663
0010001111	022121333	10	10x10	15.849625
0001010010	022131120	10	10x10	19.019550
0011111101	022221312	10	10x10	15.849625
1011101100	021213131	10	10x10	14.264663
1110110110	000302211	10	10x10	17.434588
1001001010	033121121	10	10x10	17.434588
0110010110	002200202	10	10x10	15.849625
0100001100	003022213	10	10x10	17.434588
1110000011	000031303	10	10x10	15.849625
0110011010	021200303	10	10x10	19.019550
0000101001	000203311	10	10x10	17.434588
0111101000	002033031	10	10x10	17.434588
1101000111	002221122	10	10x10	15.849625
1111000100	003331221	10	10x10	17.434588
0111001011	021133000	10	10x10	17.434588
0001010001	021133130	10	10x10	20.604513
1101101001	030302020	10	10x10	12.679700
1000110010	020333112	10	10x10	15.849625
0110001101	002212022	10	10x10	14.264663
0001001010	020021200	10	10x10	15.849625
1001011100	033030203	10	10x10	17.434588
0001010100	002121313	10	10x10	15.849625
0011001110	002221331	10	10x10	17.434588
0001101101	003031131	10	10x10	15.849625
1100101110	031311300	10	10x10	17.434588
0110100101	031122111	10	10x10	17.434588
1101011011	000313133	10	10x10	12.679700
0100011111	031121131	10	10x10	19.019550
0001111110	003111112	10	10x10	14.264663
1010001001	022111200	10	10x10	15.849625
1011101101	021202120	10	10x10	15.849625
1010110111	000203330	10	10x10	15.849625
1001111010	022020002	10	10x10	15.849625
0100000000	033121130	10	10x10	19.019550
1110001001	020022111	10	10x10	17.434588
1000101001	021133003	10	10x10	19.019550
1010110000	000313002	10	10x10	17.434588
1111111001	000300212	10	10x10	15.849625
1110001011	030222131	10	10x10	15.849625
0101101111	020302202	10	10x10	15.849625
0000100010	030020031	10	10x10	19.019550
0001100111	000300221	10	10x10	14.264663
0010111100	000311333	10	10x10	15.849625
0101110010	021113033	10	10x10	17.434588
0000111001	020021213	10	10x10	17.434588
0011110001	000211200	10	10x10	15.849625
1111000101	003031331	10	10x10	15.849625
0011010011	022131313	10	10x10	14.264663
0001001101	022112020	10	10x10	15.849625
1101111000	000331211	10	10x10	15.849625
1011100110	002202120	10	10x10	17.434588
1000001011	030202202	10	10x10	17.434588
0111100111	000220330	10	10x10	17.434588
1100010111	003131213	10	10x10	17.434588
1101100000	031113003	10	10x10	19.019550
0010101001	003331221	10	10x10	17.434588
0100101011	000330000	10	10x10	12.679700
0101100000	002203003	10	10x10	17.434588
1101100001	030300020	10	10x10	15.849625
0000011100	020331313	10	10x10	17.434588
1001111000	033330021	10	10x10	15.849625
0101000110	000311112	10	10x10	14.264663
1011111101	020020021	10	10x10	14.264663
1111011001	021200202	10	10x10	17.434588
1011011001	002112002	10	10x10	17.434588
0000110101	020031333	10	10x10	19.019550
1110011001	002120003	10	10x10	17.434588
1100100110	031121121	10	10x10	15.849625
1010010101	003131303	10	10x10	15.849625
1000010110	003312133	10	10x10	19.019550
0001010010	031303112	10	10x10	19.019550
0001100000	033002021	10	10x10	17.434588
1001111010	002111113	10	10x10	14.264663
1010000010	000311333	10	10x10	15.849625
0000001100	000002203	10	10x10	14.264663
0101110011	031303131	10	10x10	14.264663
0000111101	000200200	10	10x10	9.509775
1110100110	003033121	10	10x10	17.434588
0110000010	033311303	10	10x10	15.849625
0011011111	033121220	10	10x10	17.434588
1111001110	021111300	10	10x10	15.849625
1100100111	033121133	10	10x10	17.434588
1111001010	021111300	10	10x10	15.849625
1010010110	022030030	10	10x10	17.434588
0010011111	021112122	10	10x10	14.264663
0110010110	002122112	10	10x10	19.019550
1011101110	020212120	10	10x10	14.264663
0111100100	030003111	10	10x10	15.849625
1010010111	031111333	10	10x10	14.264663
0001000110	022222131	10	10x10	14.264663
0000110111	000212003	10	10x10	17.434588
0110011111	003300303	10	10x10	15.849625
1110111000	020302202	10	10x10	15.849625
0000111001	033311313	10	10x10	15.849625
0111100010	031122000	10	10x10	17.434588
0100100001	002022003	10	10x10	14.264663
0001110111	002122133	10	10x10	19.019550
1100010101	022200313	10	10x10	17.434588
0010001000	002212003	10	10x10	17.434588
0010101110	030203022	10	10x10	14.264663
1001111110	021131122	10	10x10	17.434588
1110001101	033022002	10	10x10	17.434588
1101100010	021121111	10	10x10	14.264663
0000001000	003111112	10	10x10	14.264663
1001000001	022131330	10	10x10	17.434588
0111001001	033330022	10	10x10	14.264663
0011001011	031122222	10	10x10	14.264663
1001011111	030311213	10	10x10	17.434588
1000011101	000022113	10	10x10	14.264663
0110010100	031122022	10	10x10	17.434588
1101011010	033121330	10	10x10	19.019550
0010011001	031303130	10	10x10	15.849625
1100000000	003002213	10	10x10	17.434588
1100010010	030202220	10	10x10	15.849625
0100110010	031130300	10	10x10	17.434588
0001011101	031131133	10	10x10	14.264663
1110110101	002112121	10	10x10	15.849625
0010110011	031330203	10	10x10	19.019550
0110111011	000311113	10	10x10	14.264663
0110011101	020202203	10	10x10	14.264663
0010011010	030003020	10	10x10	15.849625
0010001110	020033311	10	10x10	17.434588
1100010011	030222131	10	10x10	15.849625
1010100100	003030313	10	10x10	12.679700
0000011010	003312133	10	10x10	19.019550
0011001001	022222221	10	10x10	9.509775
0010110011	020331303	10	10x10	19.019550
0000110110	021200033	10	10x10	17.434588
1101010000	003022112	10	10x10	17.434588
1110100010	033312211	10	10x10	17.434588
0110101000	022111131	10	10x10	15.849625
0111001101	000302000	10	10x10	12.679700
1101100010	020211311	10	10x10	15.849625
0110111111	021122212	10	10x10	17.434588
1111001001	002220333	10	10x10	15.849625
1100011111	002111330	10	10x10	15.849625
0101000010	002202120	10	10x10	17.434588
1101101100	003113303	10	10x10	19.019550
0100011010	020220330	10	10x10	17.434588
0101010101	033113112	10	10x10	15.849625
0111110011	022131211	10	10x10	17.434588
1101101110	031303112	10	10x10	19.019550
0110011101	003033121	10	10x10	17.434588
0010101010	000211121	10	10x10	15.849625
0010100100	020300020	10	10x10	15.849625
0111010111	020211202	10	10x10	15.849625
0110110101	033031313	10	10x10	15.849625
0111110101	031300021	10	10x10	19.019550
0111101001	021113033	10	10x10	17.434588
1111010000	030002112	10	10x10	19.019550
0111010000	022203330	10	10x10	15.849625
0110111000	031330021	10	10x10	20.604513
0011110111	003133303	10	10x10	17.434588
1001101100	002111113	10	10x10	14.264663
0011100100	031333300	10	10x10	15.849625
1000100001	022200022	10	10x10	14.264663
0111110011	030002022	10	10x10	15.849625
0111110011	000313031	10	10x10	17.434588
1110011101	033333312	10	10x10	12.679700
1110110101	021133303	10	10x10	19.019550
0111110100	020203000	10	10x10	14.264663
1110011101	030221200	10	10x10	19.019550
0101101100	022022220	10	10x10	14.264663
0110110111	000203313	10	10x10	19.019550
1011100010	003020000	10	10x10	14.264663
1011011011	021133031	10	10x10	20.604513
1110101001	000202033	10	10x10	14.264663
1100111111	022002111	10	10x10	15.849625
1110111110	003113122	10	10x10	19.019550
1010110001	021120211	10	10x10	15.849625
0011001111	003130020	10	10x10	20.604513
1000101001	002020030	10	10x10	15.849625
0000010011	000220002	10	10x10	12.679700
1001100100	002213111	10	10x10	17.434588
0000100010	000313113	10	10x10	15.849625
1001010010	000033130	10	10x10	15.849625
1000001010	000211222	10	10x10	15.849625
1111010111	000021202	10	10x10	15.849625
1101100011	022122122	10	10x10	11.094738
0101101000	003003113	10	10x10	15.849625
1011000011	003303333	10	10x10	12.679700
0010000000	030021212	10	10x10	17.434588
0011000110	033002003	10	10x10	15.849625
0100010100	030020031	10	10x10	19.019550
1000001011	020333313	10	10x10	17.434588
0111111001	002022131	10	10x10	17.434588
0101011111	031112131	10	10x10	17.434588
0001111100	002211200	10	10x10	17.434588
0100111000	002122200	10	10x10	17.434588
0000001011	020333121	10	10x10	15.849625
1110100011	030313302	10	10x10	17.434588
0000001100	031121130	10	10x10	19.019550
0001110011	003111120	10	10x10	15.849625
