ID	OPC	CUSPS
405	26.5	1
406	21.25	1
407	17.75	1
408	15.5	1
409	18.75	1
410	22.25	1
411	15.75	1
412	21.5	1
413	24.5	1
414	34.0	1
415	16.0	1
416	15.75	1
417	15.75	1
418	16.25	1
419	15.25	3
420	20.75	1
421	12.5	1
422	20.25	1
423	18.0	2
424	23.0	1
425	19.5	1
426	13.875	1
427	18.75	2
428	26.75	1
429	24.0	1
430	24.125	1
431	14.375	1
432	20.5	1
433	21.375	1
434	27.5	1
435	21.0	1
436	23.75	1
437	16.75	1
438	16.0	1
439	16.75	1
440	17.25	1
441	13.625	1
442	14.75	2
443	15.5	1
444	30.0	1
445	14.375	1
446	25.5	1
447	16.25	3
448	24.125	1
449	19.875	1
450	14.0	1
451	17.5	1
452	24.5	1
453	16.0	1
454	19.0	1
455	20.0	1
456	23.875	1
457	15.25	1
458	15.25	1
459	12.0	1
460	17.25	1
461	21.5	1
462	18.25	1
463	25.25	1
464	24.125	1
465	15.25	1
466	16.0	1
467	28.0	1
468	20.25	1
469	21.25	3
470	18.25	2
471	15.75	1
472	24.5	1
473	30.75	1
474	16.5	1
475	20.625	1
476	21.5	1
477	32.75	1
478	15.5	1
479	15.5	1
480	14.5	1
481	19.75	1
482	16.0	1
483	27.25	1
484	11.75	1
485	24.25	1
486	29.75	1
487	13.375	1
488	21.0	1
489	17.25	1
490	21.5	1
491	26.75	1
492	20.25	1
493	16.375	2
494	20.625	1
495	15.5	1
496	20.125	1
497	18.5	1
498	18.75	1
499	15.25	1
500	13.25	1
501	18.25	1
502	16.5	3
503	23.125	3
504	15.5	1
505	23.625	1
506	18.5	1
507	19.0	1
508	32.25	1
509	15.875	1
510	20.5	1
511	23.75	1
512	16.25	1
513	13.25	1
514	14.5	1
515	21.0	1
516	28.25	2
517	25.0	1
518	27.75	1
519	19.0	3
520	16.25	1
521	18.875	2
522	17.75	1
523	14.5	1
524	14.25	1
525	15.5	1
526	19.5	1
527	17.625	1
528	14.0	1
529	16.75	1
530	31.75	1
531	22.0	1
532	14.0	1
533	22.5	1
534	14.625	1
535	23.75	1
536	24.25	1
537	24.875	1
538	22.5	1
539	16.375	1
540	17.25	1
541	14.25	1
542	14.25	1
543	36.75	1
544	15.5	1
545	19.5	1
546	20.25	1
547	17.0	2
548	16.75	2
549	19.75	1
550	25.0	1
551	13.0	1
552	15.25	1
553	32.5	1
554	18.0	1
555	21.0	1
556	14.75	1
557	19.0	1
558	15.0	1
559	20.0	2
560	20.625	1
561	15.625	1
562	21.25	1
563	14.5	1
564	15.125	1
565	16.25	1
566	21.75	1
567	13.75	1
568	15.875	1
569	20.75	1
570	19.75	1
571	15.875	1
572	15.75	1
573	23.25	1
574	13.75	1
575	21.0	1
576	15.375	2
577	71.75	1
578	21.0	2
579	15.0	1
580	15.0	1
581	25.75	1
582	17.75	1
583	27.5	1
584	21.5	1
585	21.0	3
586	14.25	1
587	27.5	1
588	16.5	1
589	24.5	1
590	16.25	1
591	33.0	1
592	24.0	1
593	16.625	1
594	15.5	1
595	75.125	2
596	15.0	1
597	28.25	1
598	21.0	1
599	14.375	1
600	23.5	1
601	18.5	3
602	25.0	1
603	23.875	1
604	20.5	1
605	21.875	1
606	27.5	1
607	20.0	1
608	12.75	1
609	15.75	1
610	45.0	1
611	18.5	2
612	21.25	1
613	23.0	1
614	27.5	1
615	17.5	1
616	16.5	1
617	19.75	1
618	28.5	1
619	15.25	1
620	15.25	1
621	21.0	1
622	15.5	1
623	16.0	1
624	15.75	1
625	13.25	1
626	20.75	1
627	17.875	1
628	15.0	1
629	25.625	1
630	15.75	1
631	16.75	1
632	15.75	1
633	13.625	1
634	16.5	1
635	17.5	1
636	16.75	1
637	14.0	1
638	18.5	1
639	14.375	1
640	16.75	1
641	27.75	1
642	23.25	2
643	16.625	2
644	14.0	1
645	28.625	1
646	17.5	1
647	16.5	2
648	20.0	2
649	15.25	1
650	19.25	1
651	22.75	3
652	13.625	1
653	18.25	1
654	16.5	3
655	16.625	1
656	13.75	1
657	21.75	1
658	15.0	3
659	15.875	1
660	16.5	1
661	15.75	1
662	17.0	1
663	16.625	1
664	22.125	1
665	25.0	2
666	17.0	1
667	20.0	1
668	17.0	1
669	18.875	1
670	15.5	1
671	23.5	1
672	13.5	1
673	19.5	1
674	27.375	1
675	42.0	1
676	22.25	3
677	20.25	1
678	16.0	1
679	20.5	1
680	20.625	1
681	46.5	1
682	30.75	1
683	19.5	2
684	15.5	1
685	23.0	1
686	14.0	1
687	26.0	1
688	15.75	1
689	21.75	1
690	15.5	1
691	23.375	1
692	17.75	1
693	25.5	2
694	18.0	1
695	15.0	1
696	14.5	1
697	21.75	1
698	14.0	1
699	22.25	1
700	19.5	1
701	24.5	1
702	38.0	1
703	22.0	1
704	18.5	1
705	17.75	1
706	19.5	1
707	21.25	2
708	46.625	1
709	24.125	1
710	21.625	1
711	14.75	1
712	15.125	1
713	14.5	1
714	18.5	1
715	27.125	1
716	21.25	2
717	17.0	1
718	42.5	1
719	15.5	1
720	17.25	1
721	33.75	1
722	27.5	1
723	18.75	2
724	16.0	1
725	24.125	1
726	26.75	1
728	14.0	1
729	14.75	1
730	14.75	1
731	19.75	1
732	16.125	1
733	22.25	1
734	16.0	1
735	22.75	2
736	13.875	1
737	16.75	1
738	15.875	1
739	17.5	1
740	16.75	1
741	16.5	1
742	24.0	1
743	17.0	1
744	27.125	1
745	18.0	2
746	29.5	1
747	17.5	1
748	18.75	2
749	14.125	1
750	14.625	1
751	18.75	1
752	17.75	1
753	14.5	1
754	31.25	1
755	15.5	1
756	15.625	1
757	15.875	1
758	20.0	3
759	16.0	1
760	25.75	1
761	23.0	1
762	23.25	3
763	17.75	1
764	23.75	1
765	19.625	1
766	35.0	1
767	32.5	1
768	30.625	1
769	20.25	1
770	15.875	1
771	13.0	1
772	15.75	3
773	16.0	1
774	16.875	1
775	14.0	1
776	21.0	1
777	15.75	1
778	18.0	1
779	20.25	1
780	17.75	2
781	15.25	1
782	33.75	1
783	14.5	1
784	23.0	1
785	23.5	1
786	34.125	1
787	14.0	1
788	14.75	1
789	17.125	1
790	30.0	1
791	25.625	1
792	20.75	1
793	15.5	1
794	24.5	1
795	29.0	1
796	15.375	1
797	25.0	1
798	15.25	1
799	14.75	1
800	16.25	1
801	19.625	1
802	14.75	1
803	21.375	1
804	12.75	1
805	18.75	1
806	21.0	1
807	17.25	1
808	15.625	3
809	24.25	1
810	21.625	1
811	14.75	1
812	19.5	1
813	34.25	1
814	14.5	1
815	53.25	1
816	22.25	1
817	15.25	1
818	14.25	1
819	21.125	1
820	15.5	1
821	13.75	1
822	23.25	1
823	15.75	1
824	17.0	1
825	16.5	2
826	17.875	1
827	18.25	1
828	17.375	1
829	17.75	1
830	15.125	1
831	21.0	1
832	25.0	1
833	16.0	1
834	22.5	1
835	16.5	1
836	17.25	1
837	16.75	1
838	18.75	1
839	14.625	1
840	15.75	1
841	17.5	1
842	25.0	1
843	19.5	2
844	16.75	1
845	14.875	1
846	75.25	1
847	24.75	1
848	18.875	1
849	30.5	1
850	15.25	2
851	18.0	2
852	12.75	1
853	32.5	1
854	21.5	2
855	21.0	1
856	19.375	1
857	17.0	1
858	23.0	2
859	25.5	1
860	20.75	2
861	16.75	1
862	16.5	1
863	15.625	1
864	18.0	1
865	17.5	1
866	20.5	1
867	16.0	1
868	22.0	1
869	14.5	1
870	29.625	1
871	19.125	1
872	31.25	1
873	19.625	1
874	24.5	3
875	16.5	1
876	29.0	1
877	15.75	1
878	20.5	1
879	18.0	1
880	36.75	1
881	15.5	1
882	25.75	1
883	15.5	1
884	16.25	1
885	13.75	1
886	26.75	1
887	15.5	1
888	18.0	1
889	25.25	1
890	17.25	2
891	15.5	1
892	15.0	1
893	14.5	1
894	13.25	1
895	20.25	2
896	20.375	2
897	25.375	1
898	21.125	1
899	17.25	1
900	18.75	1
901	16.0	1
902	15.875	1
903	16.75	1
904	14.25	1
905	20.0	1
906	16.25	1
907	17.375	2
908	23.25	1
909	17.0	2
910	20.0	1
911	17.25	1
912	17.75	1
913	20.75	1
914	22.5	1
915	20.375	1
916	17.0	1
917	23.0	2
918	14.5	1
919	24.5	1
920	25.0	1
921	15.0	1
922	13.0	1
923	16.5	1
924	16.5	1
925	18.0	2
926	23.25	1
927	16.625	1
928	15.25	1
929	19.875	1
930	18.25	1
931	24.25	1
932	25.0	1
933	24.75	1
934	26.5	1
935	16.0	3
936	15.0	1
937	21.875	1
938	23.0	1
939	14.0	1
940	14.0	1
941	18.75	1
942	14.5	1
943	15.75	1
944	23.5	1
945	16.25	1
946	15.75	1
947	23.875	1
948	15.0	1
949	21.5	1
950	18.75	1
951	17.0	1
952	22.75	1
953	15.5	1
954	18.0	2
955	16.0	1
956	24.0	1
957	19.25	1
958	22.25	1
959	14.625	2
960	70.25	1
961	69.75	2
962	13.5	1
963	14.75	1
964	16.5	1
965	20.5	1
966	24.125	1
967	15.75	1
968	16.25	1
969	14.875	1
970	17.25	2
971	15.625	1
972	16.375	1
973	28.0	1
974	18.25	1
975	24.625	1
976	23.25	2
977	13.5	1
978	15.0	1
979	18.125	1
980	21.0	1
981	15.25	1
982	17.5	1
983	21.0	2
984	19.875	1
985	22.5	1
986	19.125	1
987	13.25	1
988	15.0	2
989	17.875	1
990	15.625	1
991	14.5	1
992	15.75	1
993	24.5	2
994	17.75	1
995	16.0	3
996	14.5	1
997	21.0	1
998	17.5	1
999	22.5	1
1000	28.75	1
1001	18.875	1
1002	14.75	1
1003	21.5	3
1004	20.75	1
1005	20.75	1
1006	25.5	2
1007	23.25	1
1008	18.25	1
1009	16.75	1
1010	34.75	1
1011	14.0	1
1012	24.0	1
1013	56.125	1
1014	18.25	1
1015	24.25	1
1016	17.75	1
1017	14.25	1
1018	21.0	1
1019	15.5	1
1020	27.875	1
1021	18.0	1
1022	14.75	1
1023	21.25	1
1024	21.0	1
1025	27.5	1
1026	22.5	1
1027	15.75	1
1028	15.5	1
1029	18.375	1
1030	21.5	2
1031	15.375	2
1032	20.625	1
1033	23.625	2
1034	19.0	1
1035	16.75	1
1036	24.5	1
1037	13.25	1
1038	13.5	1
1039	15.5	1
1040	20.625	1
1041	15.0	1
1042	18.875	1
1043	18.5	1
1044	23.75	2
1045	15.875	1
1046	22.75	1
1047	19.125	1
1048	20.0	3
1049	16.25	1
1050	23.875	1
1051	15.75	1
1052	23.0	1
1053	14.75	1
1054	25.75	1
1055	20.25	1
1056	20.75	1
1057	15.25	1
1058	22.75	1
1059	18.375	1
1060	18.25	1
1061	21.75	1
1062	15.75	1
1063	22.0	1
1064	23.25	1
1065	20.625	1
1066	17.0	1
1067	20.5	1
1068	15.625	3
1069	15.125	3
1070	17.0	3
1071	22.25	1
1072	19.75	1
1073	49.25	1
1074	29.5	1
1075	16.25	1
1076	16.5	1
1077	18.25	1
1078	17.25	1
1079	13.875	1
1080	14.75	1
1081	15.75	1
1082	27.5	1
1083	19.5	1
1084	23.25	1
1085	20.5	1
1086	28.25	1
1087	45.5	1
1088	17.25	1
1089	25.0	1
1090	15.25	2
1091	20.0	1
1092	27.375	1
1093	16.5	1
1094	22.0	3
1095	16.625	2
1096	17.0	1
1097	23.75	1
1098	40.0	1
1099	15.5	1
1100	34.75	1
1101	27.5	1
1102	14.625	1
1103	24.75	2
1104	19.5	1
1105	15.5	1
1106	23.5	1
1107	23.625	1
1108	23.25	1
1109	15.5	1
1110	15.5	1
1111	28.375	2
1112	19.0	1
1113	27.0	1
1114	15.25	1
1115	14.5	1
1116	19.375	1
1117	18.0	1
1118	15.75	1
1119	16.0	1
1120	16.25	1
1121	14.0	1
1122	16.0	1
1123	20.75	1
1124	14.75	1
1125	26.5	1
1126	16.0	1
1127	19.75	1
1128	14.5	1
1129	19.0	1
1130	16.5	1
1131	12.75	1
1132	30.5	1
1133	14.5	2
1134	16.0	1
1135	18.75	1
1136	17.25	1
1137	19.625	1
1138	20.25	1
1139	23.375	1
1140	15.375	1
1141	15.75	1
1142	42.25	1
1143	14.5	1
1144	17.875	1
1145	17.0	1
1146	15.75	1
1147	25.0	1
1148	23.0	3
1149	20.625	1
1150	25.5	1
1151	18.25	2
1152	18.25	1
1153	17.0	1
1154	15.5	1
1155	19.0	2
1156	22.75	1
1157	16.875	1
1158	19.0	2
1159	20.5	1
1160	14.375	1
1161	22.75	1
1162	14.5	1
1163	20.0	2
1164	15.5	1
1165	16.5	1
1166	15.0	1
1167	26.25	1
1168	19.75	1
1170	19.75	1
1171	19.75	1
1172	14.25	1
1173	17.25	1
1174	16.5	1
1175	20.0	1
1176	23.25	2
1177	14.25	1
1178	27.125	1
1179	18.25	1
1180	18.0	1
1181	24.0	1
1182	22.75	1
1183	20.0	1
1184	15.75	3
1185	15.25	2
1186	22.625	1
1187	16.5	1
1188	23.375	1
1189	25.0	1
1190	21.5	1
1191	22.75	2
1192	18.25	1
1193	36.0	1
1194	15.5	1
1195	18.5	1
1196	21.5	1
1197	20.75	1
1198	13.625	1
1199	16.0	1
1200	19.5	1
1201	20.0	1
1202	28.75	1
1203	29.25	2
1204	12.875	1
1205	18.0	1
1206	18.0	3
1207	28.0	1
1208	14.25	1
1209	16.0	1
1210	15.5	1
1211	26.75	2
1212	27.375	1
1213	14.75	1
1214	27.5	1
1215	21.0	1
1216	18.0	2
1217	22.25	1
1218	17.375	1
1219	21.875	1
1220	15.75	1
1221	14.75	1
1222	43.0	1
1223	22.0	1
1224	25.0	1
1225	16.75	3
1226	17.25	1
1227	23.0	1
1228	16.25	1
1229	25.0	1
1230	27.625	1
1231	20.75	1
1232	39.25	1
1233	18.75	1
1234	17.0	1
1235	20.5	1
1236	14.375	1
1237	21.25	1
1238	14.0	1
1239	18.5	3
1240	16.25	1
1241	23.25	1
1242	20.5	1
1243	18.5	1
1244	24.0	2
1245	19.0	1
1246	15.5	1
1247	12.5	1
1248	17.0	1
1249	19.0	1
1250	11.75	1
1251	16.5	3
1252	22.25	1
1253	35.75	1
1254	22.0	1
1255	15.5	1
1256	16.5	1
1257	16.125	3
1258	19.0	3
1259	15.5	1
1260	51.5	1
1261	18.5	1
1262	16.75	1
1263	28.25	1
1264	24.75	1
1265	21.0	1
1266	30.5	1
1267	18.625	2
1268	25.0	1
1269	20.625	1
1270	16.75	1
1271	23.0	2
1272	14.75	1
1273	35.5	1
1274	18.0	1
1275	20.75	1
1276	16.5	1
1277	13.625	1
1278	22.75	1
1279	18.0	1
1280	14.75	1
1281	15.125	1
1282	48.75	1
1283	15.0	1
1284	14.5	1
1285	16.5	1
1286	17.75	1
1287	17.5	1
1288	15.5	1
1289	17.0	1
1290	19.5	2
1291	25.25	1
1292	19.0	1
1293	22.0	1
1294	14.5	1
1295	19.75	1
1296	15.125	1
1297	20.5	1
1298	16.0	1
1299	30.875	1
1300	14.0	1
1301	16.5	3
1302	15.5	1
1303	14.0	1
1304	16.75	1
1305	16.5	1
1306	31.75	1
1307	19.25	1
1308	26.875	1
1309	17.125	1
1310	59.25	1
1311	18.25	1
1312	23.25	1
1313	15.75	1
1314	15.375	2
1315	18.125	1
1316	26.25	1
1317	21.5	1
1318	13.75	1
1319	14.75	1
1320	18.0	1
1321	14.25	1
1322	22.25	1
1323	20.0	2
1324	25.25	1
1325	15.375	1
1326	15.0	1
1327	21.0	2
1328	17.0	1
1329	16.75	1
1330	15.5	1
1331	14.25	1
1332	27.25	1
1333	19.25	2
1334	26.25	1
1335	21.0	1
1336	14.75	3
1337	15.75	1
1338	21.5	1
1339	21.5	1
1340	23.75	1
1341	20.5	2
1342	20.375	3
1343	33.625	1
1344	15.25	1
1345	15.75	3
1346	21.5	2
1347	26.375	1
1348	18.625	1
1349	19.375	1
1350	28.5	1
1351	12.75	1
1352	21.25	1
1353	25.75	1
1354	17.25	1
1355	18.625	1
1356	16.75	1
1357	35.5	1
1358	16.25	1
1359	27.25	1
1360	17.5	2
1361	19.5	1
1362	31.5	1
1363	14.375	1
1364	17.0	1
1365	23.25	1
1366	21.75	1
1367	20.25	1
1368	20.625	2
1369	15.0	1
1370	15.0	1
1371	21.25	1
1372	14.75	1
1373	16.0	1
1374	21.25	1
1375	15.25	1
1376	18.25	1
1377	19.25	2
1378	18.875	1
1379	18.75	1
1380	30.5	1
1381	19.0	1
1382	19.25	2
1383	25.125	1
1384	21.5	1
1385	20.375	1
1386	24.5	1
1387	16.0	1
1388	31.25	1
1389	17.25	2
1390	55.25	1
1391	20.75	1
1392	21.25	1
1393	15.125	1
1394	17.5	1
1395	17.5	1
1396	38.375	1
1397	12.375	1
1398	16.5	1
1399	18.25	3
1400	28.25	2
1401	22.625	1
1402	15.5	1
1403	13.625	1
1404	32.375	1
1405	17.5	1
1406	14.5	1
1407	15.875	1
1408	15.0	1
1409	16.75	1
1410	21.25	3
1411	21.625	1
1412	20.625	2
1413	71.25	1
1414	15.375	3
1415	15.75	1
1416	17.625	1
1417	13.5	1
1418	16.875	1
1419	16.0	1
1420	14.875	1
1421	14.0	1
1422	22.25	1
1423	21.125	1
1424	16.25	1
1425	23.5	2
1426	15.0	1
1427	17.25	1
1428	32.25	1
1429	20.0	3
1430	16.0	1
1431	16.0	2
1432	16.75	1
1433	25.5	1
1434	24.25	1
1435	17.25	1
1436	15.5	1
1437	13.0	1
1438	21.75	1
1439	18.75	1
1440	18.5	1
1441	20.0	1
1442	14.75	1
1443	15.75	2
1444	24.75	1
1445	16.75	1
1446	22.625	1
1447	19.75	1
1448	17.25	1
1449	16.25	1
1450	14.0	1
1451	20.875	1
1452	47.25	1
1453	15.0	1
1454	18.25	1
1455	18.5	2
1456	16.0	1
1457	16.75	1
1458	16.0	1
1459	16.25	1
1460	21.0	1
1461	29.5	1
1462	25.5	1
1463	14.5	1
1464	13.5	1
1465	13.5	1
1466	15.75	1
1467	18.5	1
1468	17.5	1
1469	15.875	1
1470	16.875	1
1471	20.25	1
1472	54.5	1
1473	14.0	1
1474	15.75	1
1475	17.25	1
1476	20.75	1
1477	24.25	1
1478	15.75	1
1479	25.0	1
1480	21.25	2
1481	16.25	1
1482	12.75	1
1483	23.5	1
1484	16.125	1
1485	25.25	1
1486	14.75	1
1487	17.25	2
1488	29.0	1
1489	13.625	1
1490	18.5	1
1491	31.375	1
1492	16.0	1
1493	27.875	1
1494	19.5	1
1495	24.25	1
1496	21.5	1
1497	17.375	2
1498	14.0	1
1499	23.0	1
1500	17.75	1
1501	23.375	1
1502	23.625	1
1503	25.25	1
1504	23.0	1
1505	23.0	1
1506	20.25	3
1507	17.0	1
1508	15.0	1
1509	18.25	3
1510	17.75	1
1511	19.375	1
1512	27.75	1
1513	32.75	1
1514	22.25	1
1515	22.25	1
1516	13.75	1
1517	15.0	1
1518	20.5	1
1519	22.75	1
1520	16.25	3
1521	19.5	1
1522	23.25	1
1523	24.25	3
1524	15.5	3
1525	15.5	1
1526	19.0	1
1527	15.125	3
1528	13.75	1
1529	16.0	1
1530	17.0	2
1531	17.5	1
1532	14.875	1
1533	14.25	1
1534	12.25	1
1535	22.5	1
1536	15.25	1
1537	17.0	1
1538	20.5	1
1539	36.0	1
1540	13.25	1
1541	17.75	1
1542	19.5	1
1543	13.75	1
1544	16.25	2
1545	16.125	1
1546	16.5	1
1547	16.25	1
1548	29.25	2
1549	16.125	1
1550	21.75	1
1551	15.0	1
1552	16.0	1
1553	17.0	1
1554	20.0	1
1555	15.5	1
1556	17.75	1
1557	20.25	1
1558	15.5	3
1559	13.75	1
1560	18.125	1
1561	18.875	2
1562	12.75	1
1563	22.75	1
1564	14.25	1
1565	34.5	1
1566	22.5	2
1567	29.75	2
1568	24.25	2
1569	31.625	1
1570	16.875	1
1571	13.875	1
1572	19.75	1
1573	18.875	1
1574	14.75	1
1575	16.5	3
1576	17.875	1
1577	16.25	1
1578	30.0	1
1579	16.125	1
1580	16.25	1
1581	13.75	1
1582	24.0	1
1583	17.75	1
1584	15.0	1
1585	12.5	1
1586	19.5	1
1587	22.0	1
1588	19.0	1
1589	14.25	1
1590	36.375	1
1591	16.25	1
1592	24.375	1
1593	21.0	1
1594	17.25	3
1595	14.0	1
1596	17.5	1
1597	22.0	1
1598	22.125	1
1599	17.375	1
1600	17.0	1
1601	21.75	1
1602	15.0	1
1603	16.0	1
1604	13.75	1
1605	22.0	1
1606	19.0	1
1607	14.0	1
1608	23.75	2
1609	18.25	3
1610	16.5	2
1611	13.75	1
1612	16.75	1
1613	16.0	1
1614	14.75	1
1615	18.875	3
1616	19.75	2
1617	24.5	1
1618	15.0	1
1619	21.0	1
1620	22.25	1
1621	17.0	1
1622	14.5	1
1623	20.5	2
1624	25.0	1
1625	17.25	1
1626	15.75	1
1627	12.5	1
1628	15.25	2
1629	21.25	2
1630	21.0	1
1631	13.75	1
1632	20.375	1
1633	15.0	1
1634	16.625	1
1635	15.5	1
1636	19.75	1
1637	15.0	1
1638	26.75	1
1639	19.0	1
1640	16.5	1
1641	18.25	1
1642	14.0	1
1643	17.125	1
1644	19.75	1
1645	23.5	1
1646	25.875	1
1647	14.75	1
1648	15.75	1
1649	13.0	1
1650	16.75	1
1651	23.25	1
1652	26.0	1
1653	13.5	1
1654	15.125	1
1655	18.375	1
1656	22.25	1
1657	15.5	1
1658	16.0	1
1659	15.375	1
1660	17.75	1
1661	20.5	1
1662	18.375	1
1663	16.75	1
1664	12.75	1
1665	28.875	1
