ID	OPC	CUSPS
492	66.0	4
493	60.875	4
494	63.375	5
495	29.25	2
496	32.0	1
497	41.25	5
498	64.5	4
499	42.5	3
500	38.5	3
501	20.25	1
502	68.75	4
503	96.25	9
505	216.25	6
506	49.5	3
507	75.0	5
508	174.375	7
509	48.625	3
510	75.75	5
511	265.125	7
512	35.125	3
513	43.375	4
514	21.25	1
515	114.625	5
516	85.875	2
517	64.375	4
518	229.625	7
519	95.875	5
520	42.125	3
521	75.25	5
522	41.125	3
523	21.0	1
524	32.625	4
525	30.625	3
526	149.5	6
527	76.375	5
528	140.0	1
529	19.0	1
530	213.375	3
531	64.875	4
532	59.75	5
533	118.0	3
534	28.75	3
535	98.875	5
536	70.125	1
537	76.0	1
538	84.375	5
539	39.875	3
540	18.25	1
541	51.75	4
542	17.25	2
543	259.875	4
544	40.0	3
545	73.25	5
546	65.375	3
547	86.0	6
548	86.875	10
549	106.25	5
550	25.25	1
551	51.375	3
552	26.25	3
553	312.5	6
554	28.875	1
555	111.875	4
556	22.5	3
557	86.75	3
558	40.875	3
559	58.0	3
560	69.625	5
561	38.25	3
563	36.875	4
564	33.5	4
565	28.0	1
566	67.0	3
567	28.25	3
568	31.625	2
569	303.25	3
570	48.75	3
572	38.125	4
573	103.75	5
574	22.75	3
575	26.875	3
576	81.25	5
577	132.125	1
578	89.625	4
580	38.25	2
581	203.0	7
583	37.0	1
584	104.0	5
585	57.5	3
586	32.0	1
587	215.375	7
588	40.375	3
589	208.75	6
590	51.25	3
591	225.25	8
592	42.0	1
593	21.0	3
594	31.25	3
595	297.75	2
596	21.75	3
597	353.875	5
598	119.25	5
599	45.75	4
600	65.25	4
602	242.75	7
604	46.625	3
605	82.75	3
607	88.25	4
608	37.5	4
609	38.625	3
610	241.25	1
611	40.0	2
612	94.125	5
613	72.75	4
614	104.125	4
615	47.75	3
616	130.25	1
618	160.75	5
619	22.875	3
620	23.75	3
621	151.375	4
622	59.375	3
623	28.875	1
624	43.625	3
625	18.75	2
626	61.625	4
627	125.25	3
628	27.5	3
629	156.375	3
630	88.25	3
631	39.375	4
632	34.625	3
633	22.25	3
634	37.0	3
635	26.75	3
636	32.875	3
637	38.5	3
638	23.5	1
639	77.125	3
640	36.375	4
641	155.625	5
642	67.0	6
643	64.25	3
644	25.0	3
645	63.875	1
646	94.375	5
647	57.75	4
649	33.25	3
650	90.625	4
651	81.625	5
652	39.375	3
653	55.0	4
655	44.75	3
656	27.75	1
657	68.75	4
658	91.625	6
659	44.75	3
660	98.125	3
661	62.75	5
662	19.5	1
663	68.25	4
664	111.25	4
665	101.5	4
666	25.5	3
668	97.25	5
669	24.0	3
670	23.0	3
671	122.0	7
672	31.25	3
673	114.75	3
674	155.5	5
675	124.375	1
676	103.75	6
677	175.5	4
678	30.625	3
679	53.5	3
680	84.0	4
681	141.0	1
682	222.375	4
683	102.5	6
684	37.625	2
685	38.25	4
686	46.5	4
687	179.5	6
688	49.0	3
689	82.875	4
690	20.5	3
691	152.375	5
692	37.25	1
693	209.75	4
694	115.125	3
695	24.125	3
696	33.5	3
697	133.25	7
698	20.5	1
699	43.75	3
700	80.0	5
701	114.75	5
702	65.5	1
703	45.625	3
704	47.75	1
705	21.0	1
706	31.75	1
707	70.375	2
708	188.5	2
709	164.125	2
710	41.875	4
711	20.75	1
712	21.0	1
713	23.0	1
714	31.375	3
715	256.5	3
716	73.0	4
717	31.25	2
718	332.625	4
720	74.875	5
721	244.25	4
722	170.375	3
724	81.25	4
725	42.5	1
727	233.5	1
728	29.25	3
729	20.625	1
730	18.0	1
731	65.125	3
732	26.5	1
733	107.0	9
734	48.75	3
735	84.375	3
736	23.0	1
737	30.0	2
738	23.25	3
739	24.25	3
740	32.125	3
741	29.25	3
742	276.0	3
743	75.625	4
744	206.0	6
745	122.25	3
746	71.25	1
747	37.625	3
749	33.25	2
750	46.25	5
751	47.75	1
752	20.25	1
753	44.0	2
754	155.875	3
755	74.875	4
756	51.375	3
757	25.75	3
758	126.25	7
759	30.5	3
760	235.25	8
762	98.0	5
764	46.875	3
765	135.0	4
766	416.375	6
767	166.0	1
768	262.5	7
769	142.75	4
770	41.25	4
771	48.25	3
772	60.375	4
773	80.0	6
774	62.625	4
775	53.25	4
776	93.75	5
777	53.75	4
778	30.125	3
779	68.5	6
780	78.0	2
781	32.0	2
783	34.375	3
784	132.875	4
785	101.125	4
786	69.75	1
787	23.625	2
788	19.75	1
789	60.125	3
790	136.125	1
791	206.875	7
792	156.375	3
793	40.25	3
796	42.875	4
797	183.875	3
798	27.0	3
799	23.625	3
800	18.0	1
801	88.5	3
802	32.25	3
803	88.625	4
804	28.0	3
805	37.25	1
806	63.625	3
807	76.25	4
808	64.5	3
809	164.625	5
810	127.0	2
811	41.125	4
812	98.75	2
813	295.25	3
814	76.125	2
815	149.875	1
816	196.75	7
817	51.75	3
818	30.5	1
819	251.5	2
820	28.375	1
821	29.75	3
822	71.0	7
823	17.875	1
824	52.375	3
825	78.125	4
826	94.875	11
827	38.25	3
828	42.0	2
829	23.0	3
830	19.5	1
831	73.75	6
832	165.375	3
833	67.25	5
834	153.625	5
835	22.0	2
836	22.0	1
837	20.0	2
838	29.875	1
839	24.5	2
840	69.125	3
841	72.75	3
845	58.0	4
846	376.625	1
847	25.5	1
848	47.0	1
849	132.125	5
852	91.125	5
853	170.5	3
854	90.0	5
855	73.625	3
856	79.5	4
857	63.625	3
858	46.25	4
859	168.75	4
860	87.25	4
861	63.375	5
862	50.375	3
863	32.5	3
864	62.25	3
865	28.75	3
866	122.0	7
867	33.875	2
868	120.75	4
869	40.25	3
870	143.625	5
871	92.875	1
872	160.5	3
873	105.625	3
874	132.75	4
875	47.5	1
876	125.625	3
877	53.75	3
878	58.625	3
879	30.25	1
880	67.375	1
881	64.75	4
882	64.875	4
883	123.625	5
884	27.875	1
885	23.25	1
886	180.625	2
887	16.75	1
888	47.0	3
889	32.125	3
890	52.0	3
891	23.5	1
892	25.25	1
893	29.25	2
894	54.625	3
895	104.25	4
896	86.375	5
897	42.75	1
899	24.75	1
900	43.375	2
901	51.0	3
902	25.75	1
903	65.0	3
904	51.5	3
905	81.625	4
906	22.75	3
907	47.0	4
908	88.75	4
909	42.25	1
910	130.875	8
911	51.25	4
912	36.75	4
913	111.75	5
914	119.875	3
915	138.25	4
916	32.75	1
917	73.875	2
918	20.75	2
920	90.25	1
923	103.375	4
924	32.375	3
925	90.125	5
926	85.75	4
927	65.75	3
928	34.125	1
929	31.5	2
930	64.375	3
931	41.875	4
932	89.5	5
933	63.375	3
934	77.5	1
936	51.375	3
937	159.25	5
938	206.125	5
939	51.5	3
940	22.5	3
941	26.25	1
942	37.25	3
943	37.25	3
944	196.5	7
945	43.25	3
946	25.375	1
947	189.5	6
948	87.25	5
949	58.5	4
950	24.125	2
951	26.25	3
952	91.25	1
953	53.0	3
954	76.75	3
955	75.25	3
956	135.25	2
957	121.5	1
958	148.375	1
959	59.625	4
961	224.25	2
962	39.75	3
963	81.75	4
964	46.0	3
965	96.0	4
966	160.0	1
967	74.0	3
968	21.75	1
969	22.75	2
971	25.75	1
972	30.25	3
973	215.5	5
974	45.375	3
976	110.25	3
977	19.625	1
978	19.75	2
979	21.0	1
980	116.125	5
981	17.0	1
982	61.0	5
983	80.375	5
984	64.0	4
985	38.125	2
986	30.625	3
987	58.5	3
988	58.625	3
989	37.25	3
990	30.625	2
991	33.75	3
992	42.75	3
993	135.125	6
994	20.0	1
995	125.625	7
996	20.0	1
997	63.25	2
998	24.5	2
999	171.75	4
1000	298.375	5
1001	89.75	4
1002	30.0	1
1003	91.25	5
1004	107.25	5
1005	54.375	3
1006	167.125	7
1007	116.875	4
1008	26.25	2
1009	25.625	3
1010	315.75	6
1011	42.375	3
1012	40.0	3
1013	243.5	1
1015	95.75	4
1016	91.625	4
1017	45.0	4
1020	146.75	7
1022	32.5	1
1023	43.75	3
1024	113.125	3
1025	287.0	1
1026	162.875	4
1027	42.0	3
1028	21.25	1
1029	52.375	2
1030	134.75	6
1032	140.125	6
1033	74.625	2
1035	33.0	3
1037	24.5	1
1038	35.875	3
1039	92.25	6
1040	114.125	3
1041	28.75	2
1042	48.75	3
1043	31.5	1
1044	75.25	5
1045	20.0	3
1046	136.5	3
1047	32.25	3
1048	95.25	5
1049	39.25	3
1050	270.375	5
1051	20.0	3
1052	51.375	4
1053	74.875	4
1054	141.75	7
1055	94.0	3
1056	85.5	4
1057	19.5	1
1058	108.75	4
1059	57.875	4
1060	51.375	4
1061	57.875	3
1062	62.375	4
1063	196.375	3
1064	140.875	5
1065	72.5	5
1066	75.125	4
1068	71.125	3
1069	76.75	5
1070	83.375	5
1071	60.625	1
1072	88.25	5
1073	130.0	1
1074	74.375	3
1075	46.125	4
1076	59.75	3
1077	24.25	1
1078	36.75	3
1079	76.125	3
1080	41.25	3
1081	19.5	1
1082	95.875	4
1083	60.625	3
1084	145.75	4
1085	88.75	4
1086	55.25	3
1087	214.125	2
1088	27.5	1
1089	103.75	4
1090	59.625	3
1091	129.75	5
1092	118.375	4
1093	41.125	3
1094	130.625	7
1095	89.0	6
1096	65.5	4
1097	49.0	4
1100	184.125	1
1101	182.875	3
1102	36.625	3
1103	105.875	6
1104	92.75	5
1105	36.125	3
1106	31.0	1
1107	115.0	4
1108	98.25	6
1109	100.375	7
1110	20.0	2
1111	169.625	3
1112	221.625	1
1113	145.75	3
1114	19.5	1
1115	39.25	3
1116	57.625	5
1117	64.125	3
1118	46.5	4
1119	86.5	4
1120	48.875	3
1121	19.0	1
1122	72.75	7
1123	64.25	1
1124	39.5	2
1125	136.625	3
1127	160.5	6
1128	38.25	3
1129	69.0	5
1130	20.25	1
1131	37.625	3
1132	170.5	6
1133	73.125	5
1134	24.0	3
1135	56.375	3
1136	112.875	6
1138	218.5	3
1139	145.0	5
1140	63.125	3
1143	18.5	1
1144	59.75	3
1145	48.0	2
1146	55.25	2
1148	113.875	8
1149	20.5	1
1152	38.625	2
1153	32.75	3
1154	39.5	3
1155	101.75	6
1156	132.625	3
1157	46.0	1
1159	102.75	4
1160	43.25	3
1161	194.875	7
1162	47.25	3
1164	59.0	5
1165	22.625	2
1166	54.5	3
1167	126.625	4
1168	83.625	5
1169	123.25	1
1170	101.0	4
1171	105.25	7
1172	67.0	4
1173	20.75	1
1174	19.25	1
1175	61.5	5
1176	214.625	5
1177	37.125	4
1178	40.0	3
1179	22.75	1
1180	36.125	3
1181	64.125	1
1182	110.25	5
1183	115.25	4
1184	52.0	3
1185	75.5	5
1186	165.375	2
1187	21.0	1
1188	200.875	6
1189	121.0	4
1190	115.5	4
1191	91.875	4
1192	24.25	1
1193	394.625	5
1194	23.625	2
1195	68.0	7
1197	140.125	3
1198	46.375	3
1199	31.0	3
1201	41.125	3
1202	51.625	1
1203	160.75	7
1204	41.0	3
1205	75.125	4
1206	53.5	4
1207	48.75	1
1208	32.75	1
1209	37.625	3
1210	52.375	3
1211	83.875	5
1212	238.5	7
1213	37.5	3
1214	64.375	1
1215	86.0	5
1217	92.75	5
1218	18.75	1
1219	19.25	1
1220	51.125	3
1221	34.5	3
1222	208.125	2
1223	139.0	8
1224	132.625	3
1225	143.5	5
1226	22.375	1
1227	144.125	6
1228	38.25	3
1229	160.0	7
1230	147.625	3
1231	46.0	5
1232	167.25	2
1233	50.5	4
1234	54.25	3
1235	135.875	5
1236	61.0	3
1237	96.0	5
1238	53.0	3
1239	88.875	5
1240	40.625	3
1241	177.25	4
1242	66.75	3
1243	57.5	5
1244	106.75	5
1245	80.5	5
1246	69.25	3
1247	28.125	1
1248	42.5	3
1250	68.75	4
1251	96.625	5
1252	141.125	4
1254	100.5	5
1255	57.0	3
1256	48.375	4
1257	48.875	3
1258	68.0	3
1259	42.5	3
1260	395.5	1
1261	23.375	1
1262	20.75	1
1263	101.75	1
1264	107.75	9
1265	28.75	2
1266	53.25	3
1267	72.75	4
1268	167.875	3
1269	90.125	5
1270	44.875	5
1271	99.5	4
1272	54.0	3
1273	246.125	1
1274	117.75	2
1275	48.125	3
1276	21.0	3
1277	40.0	5
1278	174.0	2
1279	143.875	4
1280	16.75	2
1281	36.75	3
1282	251.75	1
1283	20.875	1
1284	19.5	2
1285	42.5	3
1286	81.875	6
1287	29.375	2
1288	21.25	1
1289	18.75	1
1290	116.375	3
1291	237.875	4
1292	86.25	5
1293	250.5	6
1294	57.375	3
1295	73.875	3
1296	64.875	3
1297	99.0	4
1298	49.75	3
1299	230.125	5
1300	41.0	3
1301	83.5	5
1302	22.75	3
1303	21.25	1
1304	59.25	3
1305	22.5	1
1306	77.0	1
1308	261.75	4
1309	84.625	3
1310	122.375	1
1311	34.25	2
1312	51.875	1
1313	118.625	5
1314	63.125	3
1315	39.875	4
1316	93.125	3
1317	128.75	3
1318	22.0	1
1319	30.25	2
1320	24.625	3
1321	21.75	3
1322	72.375	3
1323	73.75	4
1324	145.875	7
1325	22.75	3
1326	56.5	3
1328	68.625	3
1329	63.125	3
1330	28.625	4
1331	39.5	4
1332	70.5	5
1333	60.25	2
1335	82.625	4
1336	72.75	5
1337	70.375	3
1338	269.0	4
1339	92.25	5
1340	139.25	4
1341	115.75	2
1342	132.0	5
1343	70.25	1
1344	72.0	2
1347	126.125	4
1348	39.625	4
1349	34.75	1
1350	290.5	5
1351	68.25	3
1353	276.125	5
1354	20.75	1
1355	130.75	5
1356	62.125	3
1357	357.25	5
1358	93.875	4
1359	363.5	1
1360	76.0	8
1361	94.25	4
1362	74.25	1
1363	19.0	2
1364	25.625	1
1365	117.125	3
1366	86.0	4
1367	68.0	3
1368	92.0	5
1369	51.5	4
1370	36.5	4
1371	88.375	5
1372	25.5	3
1373	79.5	3
1374	97.75	4
1375	30.125	1
1376	95.25	4
1377	123.625	4
1378	76.0	4
1379	24.75	1
1380	153.5	6
1381	57.125	4
1382	94.625	4
1383	187.875	3
1384	94.75	4
1385	92.625	5
1386	280.375	6
1387	63.25	4
1388	153.0	2
1389	65.25	4
1390	170.875	1
1391	20.25	1
1392	46.875	2
1393	77.5	4
1394	70.875	4
1395	30.75	2
1396	196.75	1
1397	25.25	3
1398	20.375	3
1399	69.5	5
1400	98.0	6
1401	303.5	1
1402	59.125	5
1403	24.875	1
1404	356.25	7
1405	93.75	7
1406	69.0	6
1407	22.75	1
1408	19.75	1
1409	31.375	2
1410	94.75	6
1411	145.75	4
1412	77.125	6
1414	84.625	6
1415	31.75	3
1416	23.0	1
1417	74.375	4
1418	56.625	3
1419	170.375	3
1420	33.0	3
1421	25.5	3
1422	106.25	4
1423	32.25	3
1424	32.25	3
1425	145.625	4
1426	49.5	3
1427	32.25	2
1428	196.25	5
1429	151.875	7
1430	72.5	3
1431	54.0	3
1432	18.75	1
1433	262.75	3
1434	199.25	8
1435	36.125	3
1436	87.0	5
1437	65.875	4
1438	80.625	5
1439	107.75	5
1440	87.125	5
1441	68.125	3
1442	62.375	3
1444	79.25	1
1445	51.75	3
1446	53.25	2
1447	19.5	1
1448	75.625	4
1449	44.0	3
1450	22.0	1
1452	154.75	1
1453	34.75	3
1454	114.125	7
1455	55.375	4
1456	37.0	3
1457	37.875	3
1458	65.75	4
1459	35.25	3
1460	108.125	7
1461	131.75	6
1462	173.5	9
1463	57.5	3
1464	22.25	1
1465	30.75	3
1466	83.5	3
1467	38.875	1
1468	46.625	3
1469	20.375	2
1470	29.125	2
1471	60.625	4
1472	67.5	1
1473	22.75	1
1474	30.25	3
1475	32.875	2
1476	58.25	5
1477	32.625	3
1478	76.375	5
1480	63.875	3
1481	23.5	1
1482	28.75	3
1484	39.5	3
1485	66.0	4
1486	39.875	3
1487	43.125	3
1488	384.0	7
1489	26.0	2
1490	46.375	1
1491	210.25	2
1492	45.125	3
1493	359.375	7
1495	63.5	1
1496	121.0	3
1497	42.625	4
1498	30.875	1
1499	171.125	2
1500	46.5	3
1501	147.0	7
1502	27.25	1
1503	137.625	5
1504	80.375	4
1505	158.5	3
1506	129.5	6
1507	42.0	3
1508	62.5	3
1509	82.0	4
1510	54.5	3
1511	196.75	5
1512	68.75	1
1513	162.625	4
1514	60.25	1
1515	63.125	3
1516	17.25	1
1517	21.5	1
1518	57.75	3
1519	94.25	5
1521	122.125	3
1522	223.25	2
1523	158.375	6
1525	54.125	3
1526	67.125	3
1527	58.25	4
1529	21.375	3
1531	27.25	2
1532	42.375	4
1533	37.875	3
1534	18.75	1
1535	153.75	6
1536	30.75	2
1537	22.25	1
1538	25.375	3
1539	243.75	1
1540	36.875	3
1541	29.25	1
1542	61.5	4
1543	41.75	3
1544	135.5	5
1545	29.0	3
1546	48.375	3
1547	39.0	3
1548	93.25	6
1549	37.0	3
1550	91.125	4
1551	19.875	1
1552	41.75	3
1553	32.25	3
1554	77.125	4
1555	34.0	3
1556	108.375	2
1557	31.25	3
1558	89.75	6
1559	37.375	3
1560	46.5	3
1561	87.25	3
1562	42.25	3
1563	91.5	6
1564	41.875	2
1565	84.75	1
1566	93.5	3
1567	99.625	2
1568	163.75	5
1569	44.625	1
1570	25.0	3
1571	45.625	3
1573	120.25	6
1574	61.0	4
1575	49.5	3
1576	90.625	4
1577	50.0	3
1578	142.875	4
1580	31.25	3
1581	56.5	3
1582	56.25	1
1583	30.25	1
1584	16.0	1
1585	20.25	1
1587	132.25	2
1588	101.75	5
1589	37.0	1
1590	225.0	7
1591	20.75	1
1592	151.25	4
1593	67.375	1
1594	74.5	3
1595	35.125	3
1596	35.875	2
1598	241.5	7
1599	22.0	3
1600	94.875	5
1601	67.75	4
1602	54.75	5
1604	56.5	4
1605	133.75	3
1606	103.25	6
1607	42.5	3
1608	89.375	4
1609	106.0	7
1610	93.125	6
1611	53.125	4
1612	37.75	2
1613	45.25	3
1614	36.125	3
1615	94.625	6
1616	19.75	1
1617	94.75	5
1618	27.0	1
1619	105.875	5
1620	130.625	6
1621	44.375	3
1622	28.25	1
1623	76.0	4
1624	71.875	4
1625	34.5	3
1626	93.875	5
1627	29.75	2
1628	53.5	3
1629	82.75	4
1630	46.125	5
1631	18.75	1
1632	77.125	4
1633	38.0	3
1634	53.625	3
1635	19.0	1
1636	75.25	3
1637	28.125	3
1638	197.0	7
1639	73.5	1
1640	56.375	5
1641	33.375	1
1642	56.25	4
1643	86.0	3
1644	46.25	1
1645	114.5	4
1646	157.5	4
1647	17.5	1
1648	136.25	4
1649	56.0	3
1650	47.25	3
1651	213.125	3
1652	115.5	5
1653	30.125	1
1654	31.75	3
1655	21.5	1
1656	265.125	5
1657	57.0	4
1658	45.875	3
1659	51.875	4
1660	92.5	5
1661	51.375	1
1662	42.375	3
1663	42.5	3
1664	47.0	3
1665	185.375	3
1666	56.5	3
1667	77.25	4
1669	42.625	3
1670	30.125	1
1671	17.25	2
1672	20.875	2
1673	126.25	5
1674	42.5	4
1675	24.5	1
1676	23.5	3
1677	42.875	3
1678	43.25	2
1679	102.0	3
1680	99.0	6
1681	81.75	4
1682	22.75	1
1683	93.125	6
1684	100.0	3
1685	98.25	5
1686	18.25	1
1687	40.875	2
1688	79.125	4
1689	135.125	5
1690	78.125	5
1691	430.75	4
1692	33.375	2
1693	80.375	5
1694	62.75	3
1695	56.25	2
1696	135.75	3
1697	18.5	1
1698	49.75	1
1699	103.625	2
1700	53.25	1
1701	45.625	3
1702	183.375	5
1703	231.375	4
1704	149.75	3
1705	198.25	1
1706	71.25	3
1707	66.5	4
1708	151.375	1
1709	25.625	3
1710	36.5	3
1711	75.625	3
1712	93.125	3
1713	41.625	3
1714	103.75	4
1715	53.375	3
1716	47.25	3
1717	28.25	3
1718	217.25	2
1719	43.5	4
1720	95.0	7
1721	203.375	3
1722	69.25	1
1723	23.875	2
1724	28.25	1
1725	23.25	1
1726	44.375	3
1728	50.0	3
1729	22.125	1
1730	86.375	6
1731	74.75	3
1732	49.5	1
1733	54.25	4
1734	84.0	5
1735	40.0	3
1736	125.875	5
1737	103.375	4
1738	38.375	3
1739	41.125	3
1740	28.25	3
1741	67.25	5
1742	92.5	3
1743	210.875	2
1744	18.75	1
1745	28.25	3
1746	53.5	3
1747	108.125	4
1748	14.0	1
1749	203.375	2
1751	23.75	3
1753	20.0	3
1754	157.125	9
1755	16.25	1
1756	99.5	4
1757	222.0	3
1761	78.625	3
1762	73.5	3
1763	22.25	1
1765	56.25	3
1766	33.0	3
1767	74.5	5
1768	30.5	1
1770	24.5	3
1771	129.375	2
1772	39.0	3
1773	31.375	2
1774	43.25	3
