ID	OPC	CUSPS
173	18.0	1
174	18.0	2
175	36.5	1
176	29.25	1
177	21.75	1
178	48.5	2
179	16.75	1
180	27.25	1
181	17.75	1
182	23.0	1
183	48.0	1
184	29.25	1
185	26.375	1
186	24.0	3
187	20.625	1
188	39.5	3
189	22.25	1
190	26.125	1
191	23.25	1
192	29.75	1
193	25.25	1
194	19.25	3
195	44.75	1
196	22.5	1
197	27.75	1
198	126.75	1
199	27.75	3
200	17.75	1
202	22.375	1
203	77.875	1
204	17.625	1
205	26.625	1
206	28.75	1
207	23.5	1
208	28.75	1
209	15.5	1
210	14.5	1
211	80.375	1
212	18.25	1
213	25.0	1
214	28.5	2
215	22.0	2
216	25.5	1
217	17.5	1
218	19.75	3
219	27.125	1
220	15.5	1
221	16.5	1
222	22.75	1
223	25.5	1
224	19.25	3
225	39.125	1
226	21.0	3
227	18.125	2
228	16.5	1
229	25.75	1
230	41.875	1
231	18.5	1
232	28.625	1
233	23.0	1
234	29.25	1
235	26.75	1
237	30.5	2
238	20.625	3
239	32.5	1
240	32.5	1
241	30.25	3
242	34.125	1
243	16.25	1
244	20.5	1
245	68.5	1
246	32.375	1
247	68.625	1
248	100.75	1
249	25.0	3
250	19.25	1
251	17.75	1
252	53.0	1
253	24.125	2
254	24.75	1
255	18.25	1
256	27.0	1
257	14.75	1
258	35.75	2
259	26.125	1
260	16.25	1
261	22.75	1
262	27.0	3
263	17.75	1
264	19.75	1
265	21.375	3
266	27.375	2
267	26.0	1
268	29.75	1
269	23.375	1
270	50.75	1
271	20.25	3
272	26.75	1
273	23.25	1
274	18.5	1
275	21.25	3
276	24.25	1
277	15.5	1
278	22.25	1
279	26.625	1
280	22.75	1
281	31.125	1
282	33.75	1
283	20.0	3
284	30.0	3
285	18.75	1
286	15.75	1
287	57.5	1
288	25.5	2
289	18.75	1
290	33.875	1
291	29.0	1
292	31.25	3
293	19.25	1
294	18.5	2
295	20.875	1
296	26.125	3
297	25.75	3
298	20.25	1
299	23.125	3
300	27.5	2
301	94.375	1
302	64.125	2
303	19.375	1
304	37.625	1
305	37.0	3
306	29.25	2
307	20.5	1
308	24.25	1
309	27.0	3
310	30.875	1
311	44.75	1
312	25.0	1
313	27.0	1
314	19.0	3
315	37.0	1
316	26.75	1
317	19.25	1
318	21.0	3
319	30.0	1
320	26.625	1
321	25.5	1
322	20.25	3
323	17.75	2
324	19.25	1
325	21.0	3
326	19.625	3
327	15.625	1
328	24.25	1
329	15.0	1
330	21.625	1
331	20.0	1
332	29.25	2
333	28.5	1
334	19.125	1
335	32.0	1
336	17.75	2
337	34.75	1
338	22.25	1
339	22.0	3
340	22.0	1
341	25.5	3
342	25.0	1
343	26.0	2
344	35.0	1
345	25.75	2
346	20.25	1
347	19.75	1
348	23.5	1
349	41.625	1
350	17.75	1
351	21.75	1
352	15.5	1
353	20.375	3
354	28.75	1
355	55.75	1
356	26.25	3
357	26.0	1
358	26.5	3
359	20.125	1
360	30.5	1
361	19.25	1
362	18.875	1
363	25.375	1
364	20.75	1
365	22.5	1
366	23.75	1
367	31.0	3
368	23.875	1
369	31.875	2
370	33.5	3
371	36.75	2
372	33.5	1
373	21.125	1
374	20.75	3
375	33.5	1
376	19.0	1
377	35.75	1
378	18.75	1
379	25.875	1
380	17.5	1
381	37.625	1
382	32.75	1
384	19.25	1
385	29.25	1
386	25.125	2
387	19.0	1
388	35.875	1
389	28.25	1
390	21.875	2
391	24.125	3
392	23.5	1
393	19.125	3
394	26.75	2
395	34.75	1
396	19.25	2
397	43.5	1
398	29.25	1
399	24.5	1
400	23.875	1
401	23.5	1
402	24.0	3
403	27.25	1
404	21.25	2
405	29.25	1
406	20.75	3
407	21.125	1
408	21.625	1
409	19.375	1
410	24.0	1
411	19.75	3
412	35.375	1
413	42.625	1
414	44.875	1
415	30.125	1
416	25.0	3
417	15.375	1
418	17.5	1
419	20.125	3
420	24.0	1
421	17.75	1
422	27.25	1
423	23.75	3
424	34.125	1
425	32.25	1
426	28.0	3
427	33.75	2
428	26.75	1
429	26.75	1
430	40.75	1
431	17.25	1
432	29.5	2
433	20.25	3
434	30.875	1
435	31.125	1
436	27.5	1
437	19.25	1
438	21.75	1
439	26.125	1
440	17.25	1
441	25.125	1
442	22.0	3
443	18.0	1
444	35.625	1
445	18.125	1
446	40.5	1
447	23.5	3
448	27.875	1
449	33.375	1
450	17.0	1
451	17.5	1
452	50.75	1
453	15.75	1
454	24.75	1
455	21.375	1
456	31.5	1
457	26.5	2
458	20.125	1
459	15.375	1
460	23.0	3
461	23.5	2
462	25.25	1
463	29.5	1
464	36.875	1
465	18.75	3
466	19.75	1
467	20.75	2
468	21.625	3
469	20.0	3
470	25.5	2
471	25.5	1
472	36.5	1
473	42.75	1
474	26.75	2
475	33.25	1
476	36.0	1
477	44.75	1
478	27.25	1
479	25.0	2
480	16.375	1
481	29.5	1
482	18.0	1
483	27.75	1
484	14.625	1
485	43.625	1
486	30.25	1
487	16.5	3
488	29.0	1
489	22.125	2
490	22.625	1
491	35.625	2
492	21.5	3
493	32.5	2
494	26.25	1
495	24.5	2
496	17.5	1
497	18.75	1
498	19.75	1
499	21.5	1
500	23.25	1
501	22.25	1
502	25.875	3
503	20.0	3
504	18.25	1
505	26.0	1
506	29.25	1
507	22.5	1
508	31.875	2
509	21.25	2
510	28.625	1
511	31.75	1
512	27.375	2
513	24.0	3
514	24.0	1
515	21.875	1
516	34.125	2
517	28.25	1
518	36.375	1
519	29.5	3
520	17.875	1
521	25.5	2
522	16.0	1
523	22.75	1
524	17.625	1
525	25.125	1
526	31.25	1
527	20.25	3
528	33.25	1
529	18.5	1
530	42.25	1
531	26.75	1
532	23.75	1
533	23.25	1
534	24.5	1
535	26.25	1
536	25.75	1
537	38.25	1
538	30.0	1
539	17.5	1
540	20.25	1
541	19.25	1
542	12.75	1
543	36.125	1
544	18.25	1
545	19.25	3
546	27.125	1
547	21.0	3
548	22.125	3
549	38.0	1
550	18.0	1
551	27.75	1
552	18.0	1
553	32.5	1
554	16.5	1
555	29.75	2
556	22.875	1
557	27.75	1
558	21.5	2
559	26.0	2
560	20.0	3
561	22.0	1
562	20.75	2
563	33.0	1
564	22.25	1
565	21.0	1
566	30.625	1
567	24.0	1
568	19.5	1
569	31.875	2
570	25.125	1
571	21.5	2
572	22.375	1
573	20.625	1
574	23.75	1
575	17.75	1
576	21.75	3
577	62.0	1
578	30.625	2
579	33.75	1
580	24.0	1
581	25.75	1
582	26.0	2
583	23.0	1
584	30.375	1
585	28.75	3
586	29.75	1
587	28.75	1
588	18.5	1
589	27.25	1
590	16.75	3
591	38.625	1
592	22.625	1
593	16.75	1
594	26.5	1
595	89.375	2
596	20.0	1
597	52.0	2
598	29.125	1
599	23.875	3
600	28.375	1
601	21.0	3
602	36.125	1
603	36.125	1
604	19.625	1
605	31.75	1
606	38.5	1
607	26.375	1
608	24.0	1
609	22.75	2
610	50.75	1
611	24.25	2
612	23.125	1
613	31.0	1
614	18.125	1
615	25.625	1
616	35.625	1
617	32.875	1
618	33.125	1
619	16.5	1
620	20.25	1
621	40.0	1
622	26.125	2
623	28.0	1
624	30.125	1
625	18.5	1
626	18.375	1
627	28.0	1
628	20.75	2
629	34.0	1
630	28.5	1
631	25.125	2
632	21.125	1
633	28.25	1
634	17.375	1
635	18.5	1
636	19.25	1
637	21.0	1
638	15.75	1
639	24.0	1
640	19.375	2
641	31.5	1
642	22.625	3
643	25.0	3
644	16.75	1
645	28.5	1
646	25.5	1
647	25.625	2
648	35.75	2
649	19.0	1
650	24.375	1
651	31.25	3
652	21.75	1
653	26.875	2
654	22.875	3
655	24.0	1
656	19.25	3
657	23.75	1
658	26.5	3
659	23.875	1
660	26.0	1
661	22.75	2
662	19.5	1
663	21.0	2
664	21.75	1
665	31.75	2
666	16.25	1
667	31.875	1
668	18.375	3
669	18.375	1
670	19.875	1
671	20.75	1
672	22.25	1
673	31.75	2
674	37.75	1
675	64.0	1
676	21.5	3
677	27.375	1
678	25.125	1
679	30.25	1
680	35.25	3
681	69.0	2
682	40.75	1
683	24.625	2
684	24.75	1
685	24.75	1
686	32.25	2
687	32.0	1
688	24.75	3
689	27.875	1
690	25.75	1
691	33.0	1
692	29.375	1
693	42.5	2
694	23.0	1
695	24.5	1
696	25.0	1
697	17.5	1
698	27.25	1
699	16.5	2
700	37.125	1
701	29.5	1
702	36.75	1
703	23.625	1
704	25.25	1
705	23.5	1
706	24.125	1
707	36.5	2
708	67.0	1
709	40.0	1
710	25.75	1
711	24.5	1
712	21.0	1
713	18.625	1
714	17.75	1
715	37.625	1
716	25.125	2
717	19.5	1
718	55.5	1
719	20.75	1
720	25.0	3
721	47.875	1
722	35.0	1
724	32.25	1
725	28.125	1
726	33.0	1
728	25.75	1
729	21.25	1
730	19.25	1
731	21.25	1
732	17.0	1
733	20.75	3
734	29.625	2
735	29.0	2
736	20.5	1
737	15.0	1
738	19.625	1
739	17.5	1
740	19.5	1
741	19.25	1
742	37.375	1
743	15.75	1
744	28.75	1
745	29.25	2
746	48.5	1
747	24.0	2
748	21.75	2
749	24.25	2
750	19.0	3
751	30.625	1
752	18.75	1
753	24.0	1
754	34.875	1
755	19.0	1
756	18.75	1
757	18.625	1
758	30.25	3
759	20.75	1
760	28.25	2
761	31.375	1
762	28.5	3
763	21.75	1
764	22.625	1
765	33.0	1
766	58.25	1
767	64.75	1
768	38.625	1
769	27.375	2
770	23.5	1
771	15.0	1
772	23.5	3
773	28.0	3
774	24.75	2
775	18.5	1
776	22.125	1
777	26.0	1
778	17.75	1
779	19.5	2
780	25.375	2
781	17.375	1
782	38.625	2
783	23.0	1
784	25.75	2
785	28.875	1
786	27.0	1
787	19.75	1
788	19.0	1
789	27.625	1
790	40.125	1
791	23.5	1
792	19.25	1
793	20.5	1
794	34.875	1
795	30.625	1
796	25.875	2
797	43.5	1
798	18.75	1
799	27.125	1
800	20.625	1
801	38.125	1
802	22.625	1
803	23.375	1
804	20.125	1
805	30.875	1
806	23.0	1
807	23.0	1
808	24.75	3
809	26.75	1
810	29.25	1
811	18.625	1
812	25.375	1
814	30.375	2
815	84.75	1
816	19.5	1
817	24.875	2
818	20.5	1
819	53.0	1
820	17.5	1
821	19.5	1
822	18.5	3
823	19.375	1
824	26.75	1
825	29.25	3
826	19.25	3
827	17.875	1
828	22.0	1
829	19.75	1
830	21.125	1
831	18.25	1
832	48.875	1
833	25.5	1
834	31.75	1
835	17.75	1
836	18.625	1
837	19.25	1
838	17.25	1
839	21.0	1
840	31.125	2
841	28.625	2
842	32.75	1
844	26.0	3
845	26.25	1
846	143.75	1
847	22.0	1
848	24.625	1
849	27.375	2
850	24.0	3
851	28.625	2
852	21.25	3
853	35.25	1
854	26.375	2
855	28.625	1
856	29.125	2
857	33.875	1
858	30.125	2
859	27.5	1
860	26.375	2
861	30.75	1
862	19.25	1
863	17.5	1
864	19.25	1
865	23.0	1
866	24.625	1
867	20.0	1
868	28.25	1
869	22.375	2
870	28.5	1
871	27.75	1
872	36.25	1
873	28.75	1
874	38.25	3
875	21.0	1
876	37.75	1
877	17.5	1
878	32.25	1
879	20.25	1
880	43.5	1
881	34.75	1
882	22.125	2
883	30.25	1
884	17.5	1
885	17.25	1
886	43.625	1
887	22.625	1
888	23.75	1
889	18.25	1
890	20.5	2
891	24.0	1
892	16.0	1
893	24.25	1
894	30.75	1
895	31.125	2
896	30.0	2
897	30.5	1
898	25.25	1
899	25.875	1
900	20.5	2
901	20.5	1
902	18.875	1
903	29.875	3
904	23.25	1
905	25.375	1
906	16.875	1
907	28.5	2
908	19.0	1
909	30.75	1
910	25.5	2
911	21.0	1
912	21.75	1
913	24.875	1
914	29.5	1
915	29.75	1
916	21.75	1
917	26.5	2
918	21.75	1
919	30.25	1
920	28.75	1
921	21.25	1
922	24.625	1
923	28.25	2
924	16.5	1
925	30.0	2
926	28.25	1
927	19.5	1
928	16.0	1
929	18.25	1
930	19.875	1
931	21.5	1
932	32.0	1
933	32.625	1
934	36.25	1
936	19.25	1
937	27.0	1
938	32.125	1
939	23.875	1
940	16.125	1
941	17.0	1
942	19.0	1
943	19.0	1
944	25.0	1
945	15.75	1
946	17.5	1
947	37.375	1
948	24.375	2
949	22.875	1
950	17.75	1
951	19.75	1
952	27.25	1
953	24.875	2
954	22.75	2
955	25.25	3
956	44.5	1
957	30.375	1
958	28.25	1
959	21.75	3
960	106.5	1
961	105.5	2
962	21.875	1
963	20.5	3
964	17.375	1
965	35.75	1
966	33.5	1
967	29.625	1
968	20.75	1
969	27.375	1
970	24.625	2
971	16.25	1
972	24.625	1
973	36.125	1
974	16.25	1
975	17.5	3
976	39.875	2
977	24.75	1
978	18.5	1
979	19.5	1
980	26.375	1
981	19.5	1
982	27.0	1
983	23.125	2
984	23.75	3
985	21.25	1
986	17.125	1
987	21.375	3
988	26.75	2
989	31.0	1
990	16.75	1
991	20.0	1
992	25.625	1
993	38.75	2
994	18.375	1
995	18.875	3
996	23.625	1
997	26.5	1
998	17.625	1
999	29.5	1
1000	33.625	1
1001	33.5	2
1002	24.0	1
1003	25.375	3
1004	24.25	1
1005	32.0	2
1006	24.25	2
1007	30.5	1
1008	17.5	1
1009	18.0	1
1010	27.75	1
1011	23.375	1
1012	18.0	1
1013	81.0	1
1014	28.125	3
1015	32.375	1
1016	32.375	1
1017	18.125	2
1018	25.875	1
1019	21.875	3
1020	27.75	1
1021	18.75	1
1022	22.0	1
1023	20.5	1
1024	32.0	1
1025	72.5	1
1026	37.75	2
1027	16.0	1
1028	18.875	1
1029	28.25	1
1030	31.25	2
1031	23.5	3
1032	29.75	2
1033	33.5	2
1034	20.75	2
1035	17.75	1
1036	40.625	1
1037	20.875	1
1038	21.5	1
1039	24.5	3
1040	34.5	1
1041	17.75	1
1042	20.25	2
1043	23.375	1
1044	31.75	2
1045	20.5	1
1046	27.75	1
1047	17.5	1
1048	35.25	3
1049	24.5	2
1050	34.5	1
1051	25.0	1
1052	27.25	1
1053	23.0	3
1054	28.5	1
1055	28.875	1
1056	24.125	1
1057	28.375	1
1058	34.75	1
1059	32.625	1
1060	27.0	1
1061	30.125	1
1062	28.0	1
1063	55.75	1
1064	30.625	1
1065	22.75	2
1066	24.5	2
1067	31.75	1
1068	27.5	3
1069	28.75	3
1070	23.625	3
1071	20.75	1
1072	31.25	1
1073	54.25	1
1074	39.0	1
1075	18.375	1
1076	25.25	2
1077	16.5	1
1078	22.0	2
1079	23.75	1
1080	24.5	1
1081	19.25	1
1082	33.875	2
1083	27.0	1
1084	42.5	1
1085	35.25	1
1086	18.75	1
1087	69.75	1
1088	26.75	1
1089	30.375	1
1090	24.75	2
1091	35.875	1
1092	33.375	1
1093	20.75	3
1094	26.25	3
1096	22.75	3
1097	29.75	1
1098	84.75	1
1099	25.0	2
1100	78.875	1
1101	35.25	1
1102	20.625	3
1103	20.0	3
1104	29.5	1
1105	25.5	1
1106	23.875	1
1107	37.375	1
1108	28.5	1
1109	21.75	2
1110	24.0	1
1111	56.0	2
1112	52.75	1
1113	33.125	1
1114	18.75	1
1115	26.0	2
1116	21.75	1
1117	18.0	1
1118	27.625	1
1119	24.0	2
1120	21.25	1
1121	15.5	1
1122	17.5	1
1123	33.5	1
1124	20.875	2
1125	36.75	1
1126	29.375	1
1127	38.375	1
1128	23.0	1
1129	21.5	3
1130	17.5	1
1131	18.25	1
1132	31.375	1
1133	20.25	3
1134	19.5	1
1135	22.625	2
1136	23.75	3
1137	38.375	1
1138	39.25	1
1139	23.5	1
1140	22.5	3
1141	25.5	2
1142	66.75	1
1143	25.25	1
1144	24.875	2
1145	20.5	2
1146	21.75	1
1147	34.75	1
1148	24.375	3
1149	16.0	1
1150	37.25	2
1151	30.25	2
1152	21.0	2
1153	18.875	1
1154	17.0	1
1155	29.5	2
1156	26.625	1
1157	23.25	1
1158	29.875	2
1159	26.75	1
1160	21.75	1
1161	32.0	1
1162	16.75	1
1163	27.0	2
1164	26.25	1
1165	17.5	2
1166	23.75	1
1167	31.375	1
1168	20.0	1
1169	72.875	1
1170	25.25	1
1171	23.0	1
1172	26.5	1
1173	20.0	1
1174	18.0	1
1175	26.5	1
1176	45.875	2
1177	24.0	1
1178	19.5	1
1179	17.5	1
1180	20.25	2
1181	27.0	1
1182	21.5	1
1183	28.25	1
1184	22.75	3
1185	18.5	3
1186	39.5	1
1187	21.375	1
1188	25.25	1
1189	29.25	1
1190	35.875	1
1192	17.0	1
1193	57.75	1
1194	18.5	1
1195	19.5	3
1196	25.375	1
1197	35.75	1
1198	19.75	1
1199	18.75	1
1200	32.375	1
1201	24.625	1
1202	34.75	1
1203	29.0	2
1204	22.375	1
1205	22.375	1
1206	24.625	3
1207	33.5	1
1208	18.0	1
1209	19.25	1
1210	25.5	2
1211	25.0	2
1212	32.875	1
1213	23.625	2
1214	44.5	1
1215	21.625	1
1216	25.0	2
1217	27.5	1
1218	21.5	1
1219	21.5	1
1220	18.75	1
1221	26.125	1
1222	58.75	1
1223	17.75	3
1224	34.875	1
1225	36.125	3
1226	21.0	1
1227	29.125	1
1228	24.5	1
1229	18.25	1
1230	32.25	1
1231	23.0	1
1232	58.5	1
1233	25.25	1
1234	22.75	3
1235	32.75	1
1236	28.875	2
1237	26.875	1
1238	20.25	1
1239	21.625	3
1240	27.75	3
1241	31.75	1
1242	27.375	1
1243	22.0	2
1244	22.375	2
1245	19.0	3
1246	22.25	1
1247	21.875	1
1248	22.0	2
1249	27.125	2
1250	17.125	1
1251	43.625	3
1252	34.25	2
1253	41.0	1
1254	35.5	1
1255	16.25	1
1256	18.75	1
1257	20.625	3
1258	26.25	3
1259	16.875	1
1260	61.75	1
1261	18.0	1
1262	22.25	1
1263	39.75	2
1264	19.5	3
1265	18.5	3
1266	32.125	2
1267	27.25	2
1268	47.5	1
1269	27.0	3
1270	24.25	2
1271	37.125	2
1272	37.5	1
1273	52.25	1
1274	24.75	1
1275	24.375	1
1276	16.75	1
1277	28.375	3
1278	40.75	1
1279	27.125	1
1280	17.0	1
1281	14.5	1
1282	90.625	1
1283	18.5	1
1284	16.875	1
1285	17.75	2
1286	22.5	2
1287	18.0	1
1288	26.875	1
1289	20.5	1
1290	38.25	2
1291	23.5	1
1292	18.75	1
1293	32.125	1
1294	20.375	1
1295	32.5	1
1296	29.125	1
1297	31.25	1
1298	17.5	1
1299	41.375	1
1300	22.0	1
1301	22.25	3
1302	19.0	1
1303	25.125	1
1304	23.75	1
1305	16.75	1
1306	61.0	1
1307	19.125	2
1308	50.5	1
1309	27.625	3
1310	56.875	1
1311	18.375	1
1312	32.375	1
1313	29.25	1
1314	21.25	3
1315	21.5	1
1316	34.0	1
1317	38.25	1
1318	27.125	1
1319	17.25	1
1320	18.625	1
1321	23.0	1
1322	32.375	1
1323	27.75	2
1324	28.125	3
1325	20.5	1
1326	18.75	2
1327	27.75	2
1328	30.25	2
1329	33.0	1
1330	19.375	1
1331	25.875	1
1332	38.125	1
1333	32.625	2
1334	23.125	1
1335	26.75	1
1337	20.0	2
1338	44.75	1
1339	30.5	1
1340	35.0	1
1341	27.125	2
1342	24.0	3
1343	35.125	2
1344	22.75	2
1346	30.25	3
1347	31.375	1
1348	19.125	1
1349	26.125	1
1350	42.0	1
1351	21.25	3
1352	28.75	1
1353	31.375	1
1354	20.25	1
1355	30.25	2
1356	17.0	1
1357	35.375	1
1358	23.5	1
1359	65.75	1
1360	20.75	3
1361	24.75	1
1362	35.75	1
1363	26.0	1
1364	25.5	1
1365	30.75	1
1366	28.5	1
1367	24.375	1
1368	32.25	2
1369	20.25	1
1370	28.625	3
1371	25.25	2
1372	26.25	1
1373	30.0	1
1374	27.5	1
1375	22.875	1
1376	33.25	1
1377	32.5	2
1378	18.5	1
1379	19.875	1
1380	31.875	1
1381	27.75	1
1382	35.75	2
1383	30.5	1
1384	34.25	1
1385	24.875	1
1386	38.125	1
1387	19.75	1
1388	40.625	1
1389	23.0	3
1390	82.75	1
1391	17.5	1
1392	19.25	1
1393	19.875	1
1394	26.75	1
1395	20.25	1
1396	53.5	1
1397	23.25	1
1398	19.5	1
1399	23.25	3
1400	36.0	2
1401	53.0	1
1402	22.75	2
1403	17.25	1
1404	44.375	1
1405	20.625	3
1406	19.125	2
1407	17.0	1
1408	24.875	1
1409	19.75	1
1410	32.125	3
1411	39.5	1
1413	109.375	1
1414	25.0	3
1415	21.875	1
1416	19.125	1
1417	23.25	1
1418	17.25	1
1419	31.75	2
1420	19.25	1
1421	23.75	1
1422	29.75	1
1423	19.75	1
1424	19.75	2
1425	31.875	2
1426	25.875	1
1427	18.5	1
1428	28.625	1
1429	33.125	3
1430	26.375	2
1431	29.125	3
1432	22.75	1
1433	42.875	1
1434	25.375	1
1435	19.125	1
1436	19.25	3
1437	20.25	3
1438	38.25	1
1439	19.875	3
1440	21.625	3
1441	26.0	1
1442	18.25	2
1443	21.75	3
1444	32.5	1
1445	33.375	1
1446	35.75	1
1447	19.875	1
1448	27.0	2
1449	16.5	1
1450	20.75	1
1451	16.0	1
1452	85.0	1
1453	19.75	1
1454	24.125	1
1455	20.25	2
1456	23.625	1
1457	23.625	1
1458	21.5	3
1459	18.5	1
1460	17.75	3
1461	27.5	1
1462	22.125	3
1463	18.25	3
1464	21.0	1
1465	28.0	2
1466	29.625	2
1467	24.625	1
1468	25.875	2
1469	19.0	1
1470	16.0	1
1471	21.0	2
1472	49.75	1
1473	29.375	1
1474	20.0	1
1475	21.875	1
1476	24.625	1
1477	15.5	1
1478	26.5	3
1479	36.625	1
1480	31.875	2
1481	19.75	1
1482	22.0	2
1483	34.5	1
1484	22.0	1
1485	24.625	1
1486	22.25	1
1487	21.0	2
1488	42.75	3
1489	16.375	1
1490	23.5	1
1491	35.125	1
1492	22.875	1
1493	28.125	1
1494	26.625	1
1495	30.125	1
1496	34.375	1
1497	23.375	2
1498	27.25	1
1499	37.625	1
1500	17.5	1
1501	25.625	1
1502	14.5	1
1503	32.25	1
1504	27.5	1
1505	38.25	1
1506	38.5	3
1507	23.125	2
1508	21.0	1
1510	18.5	1
1511	32.25	1
1512	32.25	1
1513	43.5	1
1514	25.125	1
1515	26.0	2
1516	22.625	1
1517	18.5	1
1518	20.75	1
1519	40.125	1
1521	28.25	1
1522	56.0	1
1523	38.375	3
1524	21.75	3
1525	25.25	2
1526	19.5	3
1527	23.25	3
1528	21.25	3
1529	18.0	1
1530	22.5	3
1531	19.5	1
1532	26.0	3
1533	23.625	1
1534	18.875	1
1535	24.625	1
1536	15.5	1
1537	20.375	1
1538	20.75	1
1539	80.25	1
1540	15.0	1
1541	17.875	1
1542	28.5	2
1543	18.0	3
1544	30.625	3
1545	22.25	3
1546	23.75	1
1547	19.75	2
1548	23.875	2
1549	18.0	1
1550	22.875	1
1551	18.875	1
1552	20.25	1
1553	18.125	1
1554	28.5	1
1555	20.25	1
1556	27.25	1
1557	19.75	1
1558	24.5	3
1559	26.625	2
1560	18.25	1
1561	27.125	2
1562	16.75	1
1563	25.0	1
1564	18.0	1
1565	38.0	1
1566	34.25	2
1567	35.25	2
1568	46.25	3
1569	28.625	1
1570	20.125	1
1571	23.5	3
1572	19.25	3
1573	28.5	2
1574	20.625	3
1575	21.25	3
1576	35.375	2
1577	24.5	2
1578	27.75	1
1579	21.125	3
1580	18.125	1
1581	24.5	3
1582	34.75	1
1583	17.5	1
1584	15.25	1
1585	21.75	1
1586	23.25	1
1587	50.0	1
1588	22.625	1
1589	22.5	1
1590	38.5	1
1591	24.875	1
1592	31.75	1
1593	34.0	1
1594	21.0	3
1595	22.75	2
1596	19.75	1
1597	32.125	1
1598	29.125	2
1599	18.5	1
1600	19.125	3
1601	23.75	1
1602	26.0	3
1603	22.5	1
1604	28.75	3
1605	29.375	1
1606	29.375	1
1607	18.75	2
1608	24.75	2
1609	32.25	3
1610	22.875	3
1611	28.75	1
1612	22.5	2
1613	16.75	1
1614	28.25	1
1615	30.25	3
1616	16.75	1
1617	28.75	1
1618	15.75	1
1619	30.375	1
1620	28.375	1
1621	19.25	3
1622	28.5	1
1623	27.875	2
1624	26.875	1
1625	18.0	1
1626	20.875	3
1627	18.625	1
1628	24.75	3
1629	25.5	2
1630	22.375	1
1631	24.0	1
1632	26.375	1
1633	22.25	1
1634	26.375	1
1635	15.75	1
1636	27.0	1
1637	20.5	1
1638	31.25	1
1639	29.0	1
1640	21.125	3
1641	23.0	1
1642	29.25	3
1643	20.5	1
1644	23.5	1
1645	24.25	1
1646	32.0	1
1647	17.0	1
1648	31.75	1
1649	15.75	1
1650	21.0	3
1651	73.625	1
1652	31.5	1
1653	19.25	2
1654	16.25	1
1655	17.75	1
1656	38.375	1
1657	22.0	3
1658	23.25	1
1659	27.5	1
1660	20.75	3
1661	27.75	1
1662	27.5	1
1663	21.5	1
1664	24.125	3
1665	38.0	1
1666	25.25	2
1667	35.75	1
1668	20.0	3
1669	26.75	1
1670	16.75	1
1671	22.5	1
1672	16.0	1
1673	27.625	1
1674	24.375	2
1675	18.125	1
1676	20.375	1
1677	17.75	1
1678	18.5	1
1679	30.25	1
